Time, Date, light, temperature, humidity
Time, Date, light, temperature, humidity
12:08:05, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:05, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:05, 29-6-2022, 0, 0.00, 0.00
12:08:06, 29-6-2022, 315, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:06, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:06, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:06, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:07, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:07, 29-6-2022, 0, 0.00, 0.00
12:08:07, 29-6-2022, 314, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:07, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:07, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:08, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:08, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:08, 29-6-2022, 0, 0.00, 0.00
12:08:08, 29-6-2022, 314, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:09, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:09, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:09, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:09, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:09, 29-6-2022, 0, 0.00, 0.00
12:08:10, 29-6-2022, 314, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:10, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:10, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:10, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:11, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:11, 29-6-2022, 0, 0.00, 0.00
12:08:11, 29-6-2022, 312, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:11, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:11, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:12, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:12, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:12, 29-6-2022, 0, 0.00, 0.00
12:08:12, 29-6-2022, 313, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:13, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:13, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:13, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:13, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:13, 29-6-2022, 0, 0.00, 0.00
12:08:14, 29-6-2022, 312, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:14, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:14, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:14, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:15, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:15, 29-6-2022, 0, 0.00, 0.00
12:08:15, 29-6-2022, 311, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:15, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:15, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:16, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:16, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:16, 29-6-2022, 0, 0.00, 0.00
12:08:17, 29-6-2022, 314, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:17, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:18, 29-6-2022, 0, 0.00, 0.00
12:08:18, 29-6-2022, 315, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:18, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:19, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:19, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:19, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:19, 29-6-2022, 0, 0.00, 0.00
12:08:20, 29-6-2022, 315, 23.70, 57.00
Time, Date, light, temperature, humidity
12:08:20, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:20, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:20, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:20, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:21, 29-6-2022, 0, 0.00, 0.00
12:08:21, 29-6-2022, 312, 23.70, 57.00
Time, Date, light, temperature, humidity
12:08:21, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:21, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:22, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:22, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:22, 29-6-2022, 0, 0.00, 0.00
12:08:22, 29-6-2022, 311, 23.80, 57.00
Time, Date, light, temperature, humidity
12:08:22, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:23, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:23, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:23, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:23, 29-6-2022, 0, 0.00, 0.00
12:08:24, 29-6-2022, 312, 23.80, 57.00
Time, Date, light, temperature, humidity
12:08:24, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:24, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:24, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:25, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:25, 29-6-2022, 0, 0.00, 0.00
12:08:25, 29-6-2022, 314, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:25, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:25, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:26, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:26, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:26, 29-6-2022, 0, 0.00, 0.00
12:08:26, 29-6-2022, 312, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:27, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:27, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:27, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:27, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:27, 29-6-2022, 0, 0.00, 0.00
12:08:28, 29-6-2022, 308, 23.80, 57.00
Time, Date, light, temperature, humidity
12:08:28, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:28, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:28, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:28, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:29, 29-6-2022, 0, 0.00, 0.00
12:08:29, 29-6-2022, 356, 23.80, 57.00
Time, Date, light, temperature, humidity
12:08:29, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:29, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:30, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:30, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:30, 29-6-2022, 0, 0.00, 0.00
12:08:30, 29-6-2022, 308, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:30, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:31, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:31, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:31, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:31, 29-6-2022, 0, 0.00, 0.00
12:08:32, 29-6-2022, 283, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:32, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:32, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:32, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:32, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:33, 29-6-2022, 0, 0.00, 0.00
12:08:33, 29-6-2022, 323, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:33, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:33, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:34, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:34, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:34, 29-6-2022, 0, 0.00, 0.00
12:08:34, 29-6-2022, 315, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:34, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:35, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:35, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:35, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:35, 29-6-2022, 0, 0.00, 0.00
12:08:36, 29-6-2022, 316, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:36, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:36, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:36, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:36, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:37, 29-6-2022, 0, 0.00, 0.00
12:08:37, 29-6-2022, 315, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:37, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:37, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:38, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:38, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:38, 29-6-2022, 0, 0.00, 0.00
12:08:38, 29-6-2022, 315, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:38, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:39, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:39, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:39, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:39, 29-6-2022, 0, 0.00, 0.00
12:08:40, 29-6-2022, 319, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:40, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:40, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:40, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:40, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:41, 29-6-2022, 0, 0.00, 0.00
12:08:41, 29-6-2022, 297, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:41, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:41, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:42, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:42, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:42, 29-6-2022, 0, 0.00, 0.00
12:08:42, 29-6-2022, 285, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:42, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:43, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:43, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:43, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:43, 29-6-2022, 0, 0.00, 0.00
12:08:43, 29-6-2022, 280, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:44, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:44, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:44, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:44, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:45, 29-6-2022, 0, 0.00, 0.00
12:08:45, 29-6-2022, 305, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:45, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:45, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:45, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:46, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:46, 29-6-2022, 0, 0.00, 0.00
12:08:46, 29-6-2022, 309, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:46, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:47, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:47, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:47, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:47, 29-6-2022, 0, 0.00, 0.00
12:08:47, 29-6-2022, 309, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:48, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:48, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:48, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:48, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:49, 29-6-2022, 0, 0.00, 0.00
12:08:49, 29-6-2022, 308, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:49, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:49, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:49, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:50, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:50, 29-6-2022, 0, 0.00, 0.00
12:08:50, 29-6-2022, 307, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:50, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:51, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:51, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:51, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:51, 29-6-2022, 0, 0.00, 0.00
12:08:51, 29-6-2022, 307, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:52, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:52, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:52, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:52, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:53, 29-6-2022, 0, 0.00, 0.00
12:08:53, 29-6-2022, 306, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:53, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:53, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:53, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:54, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:54, 29-6-2022, 0, 0.00, 0.00
12:08:54, 29-6-2022, 307, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:54, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:55, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:55, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:55, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:55, 29-6-2022, 0, 0.00, 0.00
12:08:55, 29-6-2022, 315, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:56, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:56, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:56, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:56, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:56, 29-6-2022, 0, 0.00, 0.00
12:08:57, 29-6-2022, 309, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:57, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:57, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:57, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:58, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:58, 29-6-2022, 0, 0.00, 0.00
12:08:58, 29-6-2022, 306, 23.80, 58.00
Time, Date, light, temperature, humidity
12:08:58, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:58, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:59, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:59, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:08:59, 29-6-2022, 0, 0.00, 0.00
12:08:59, 29-6-2022, 308, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:00, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:00, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:00, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:00, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:00, 29-6-2022, 0, 0.00, 0.00
12:09:01, 29-6-2022, 310, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:01, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:01, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:01, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:02, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:02, 29-6-2022, 0, 0.00, 0.00
12:09:02, 29-6-2022, 296, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:02, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:02, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:03, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:03, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:03, 29-6-2022, 0, 0.00, 0.00
12:09:03, 29-6-2022, 282, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:04, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:04, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:04, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:04, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:04, 29-6-2022, 0, 0.00, 0.00
12:09:05, 29-6-2022, 276, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:05, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:05, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:05, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:06, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:06, 29-6-2022, 0, 0.00, 0.00
12:09:06, 29-6-2022, 277, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:06, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:06, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:07, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:07, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:07, 29-6-2022, 0, 0.00, 0.00
12:09:07, 29-6-2022, 271, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:08, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:08, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:08, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:08, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:08, 29-6-2022, 0, 0.00, 0.00
12:09:09, 29-6-2022, 269, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:09, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:09, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:09, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:09, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:10, 29-6-2022, 0, 0.00, 0.00
12:09:10, 29-6-2022, 349, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:10, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:10, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:11, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:11, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:11, 29-6-2022, 0, 0.00, 0.00
12:09:11, 29-6-2022, 311, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:12, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:12, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:12, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:12, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
