Time, Date, light, temperature, humidity
13:32:24, 29-6-2022, 361, 24.00, 54.00
13:32:25, 29-6-2022, 367, 24.00, 54.00
13:32:26, 29-6-2022, 368, 24.00, 60.00
13:32:28, 29-6-2022, 364, 24.00, 60.00
13:32:29, 29-6-2022, 364, 24.00, 58.00
13:32:30, 29-6-2022, 368, 24.00, 58.00
13:32:31, 29-6-2022, 359, 24.00, 58.00
13:32:32, 29-6-2022, 356, 24.00, 58.00
13:32:34, 29-6-2022, 360, 24.00, 58.00
13:32:35, 29-6-2022, 365, 24.00, 58.00
13:32:36, 29-6-2022, 366, 24.00, 58.00
13:32:37, 29-6-2022, 355, 24.00, 58.00
13:32:39, 29-6-2022, 359, 24.10, 58.00
13:32:40, 29-6-2022, 367, 24.10, 58.00
13:32:41, 29-6-2022, 368, 24.10, 57.00
13:32:42, 29-6-2022, 365, 24.10, 57.00
13:32:44, 29-6-2022, 363, 24.10, 57.00
13:32:45, 29-6-2022, 367, 24.10, 57.00
13:32:46, 29-6-2022, 367, 24.10, 57.00
13:32:47, 29-6-2022, 366, 24.10, 57.00
13:32:48, 29-6-2022, 366, 24.10, 57.00
13:32:50, 29-6-2022, 366, 24.10, 57.00
13:32:51, 29-6-2022, 359, 24.10, 57.00
13:32:52, 29-6-2022, 366, 24.10, 57.00
13:32:53, 29-6-2022, 365, 24.10, 57.00
13:32:55, 29-6-2022, 366, 24.10, 57.00
13:32:56, 29-6-2022, 366, 24.10, 57.00
13:32:57, 29-6-2022, 365, 24.10, 57.00
13:32:58, 29-6-2022, 367, 24.10, 57.00
13:33:00, 29-6-2022, 367, 24.10, 57.00
13:33:01, 29-6-2022, 363, 24.10, 57.00
13:33:02, 29-6-2022, 366, 24.10, 57.00
13:33:03, 29-6-2022, 367, 24.10, 57.00
13:33:04, 29-6-2022, 367, 24.10, 57.00
13:33:06, 29-6-2022, 366, 24.10, 57.00
13:33:07, 29-6-2022, 366, 24.10, 57.00
13:33:08, 29-6-2022, 367, 24.10, 57.00
13:33:09, 29-6-2022, 368, 24.10, 57.00
13:33:11, 29-6-2022, 366, 24.10, 57.00
13:33:12, 29-6-2022, 367, 24.10, 57.00
13:33:13, 29-6-2022, 368, 24.10, 57.00
13:33:14, 29-6-2022, 367, 24.10, 57.00
13:33:16, 29-6-2022, 366, 24.10, 57.00
13:33:17, 29-6-2022, 366, 24.10, 57.00
13:33:18, 29-6-2022, 368, 24.10, 57.00
13:33:19, 29-6-2022, 367, 24.10, 57.00
13:33:20, 29-6-2022, 367, 24.10, 57.00
13:33:22, 29-6-2022, 369, 24.10, 57.00
13:33:23, 29-6-2022, 364, 24.10, 57.00
13:33:24, 29-6-2022, 367, 24.10, 57.00
13:33:25, 29-6-2022, 357, 24.10, 56.00
13:33:27, 29-6-2022, 346, 24.10, 56.00
13:33:28, 29-6-2022, 368, 24.10, 56.00
13:33:29, 29-6-2022, 369, 24.10, 56.00
13:33:30, 29-6-2022, 367, 24.10, 56.00
13:33:32, 29-6-2022, 366, 24.10, 56.00
13:33:33, 29-6-2022, 367, 24.20, 56.00
13:33:34, 29-6-2022, 368, 24.20, 56.00
13:33:35, 29-6-2022, 368, 24.20, 56.00
13:33:36, 29-6-2022, 369, 24.20, 56.00
13:33:38, 29-6-2022, 372, 24.20, 56.00
13:33:39, 29-6-2022, 369, 24.20, 56.00
13:33:40, 29-6-2022, 368, 24.20, 56.00
13:33:41, 29-6-2022, 370, 24.20, 56.00
13:33:43, 29-6-2022, 370, 24.20, 56.00
13:33:44, 29-6-2022, 369, 24.20, 56.00
13:33:45, 29-6-2022, 370, 24.20, 56.00
13:33:46, 29-6-2022, 370, 24.20, 56.00
13:33:48, 29-6-2022, 369, 24.20, 56.00
13:33:49, 29-6-2022, 370, 24.20, 56.00
13:33:50, 29-6-2022, 369, 24.20, 56.00
13:33:51, 29-6-2022, 368, 24.20, 56.00
13:33:52, 29-6-2022, 370, 24.20, 56.00
13:33:54, 29-6-2022, 370, 24.20, 56.00
13:33:55, 29-6-2022, 365, 24.20, 56.00
13:33:56, 29-6-2022, 367, 24.20, 56.00
13:33:57, 29-6-2022, 367, 24.20, 56.00
13:33:59, 29-6-2022, 366, 24.20, 56.00
13:34:00, 29-6-2022, 368, 24.20, 56.00
13:34:01, 29-6-2022, 353, 24.20, 56.00
13:34:02, 29-6-2022, 367, 24.20, 56.00
13:34:04, 29-6-2022, 367, 24.20, 56.00
13:34:05, 29-6-2022, 368, 24.20, 56.00
13:34:06, 29-6-2022, 370, 24.20, 56.00
13:34:07, 29-6-2022, 369, 24.10, 56.00
13:34:08, 29-6-2022, 371, 24.10, 56.00
13:34:10, 29-6-2022, 369, 24.10, 56.00
13:34:11, 29-6-2022, 369, 24.10, 56.00
13:34:12, 29-6-2022, 369, 24.10, 56.00
13:34:13, 29-6-2022, 372, 24.10, 56.00
13:34:15, 29-6-2022, 371, 24.20, 56.00
13:34:16, 29-6-2022, 372, 24.20, 56.00
13:34:17, 29-6-2022, 371, 24.10, 56.00
13:34:18, 29-6-2022, 369, 24.10, 56.00
13:34:20, 29-6-2022, 368, 24.10, 56.00
13:34:21, 29-6-2022, 371, 24.10, 56.00
