23:48:45 17-6-2022, 153, 194
23:48:46 17-6-2022, 153, 194
23:48:48 17-6-2022, 154, 194
23:48:49 17-6-2022, 153, 194
23:48:50 17-6-2022, 153, 194
23:48:51 17-6-2022, 154, 195
23:48:52 17-6-2022, 153, 195
23:48:54 17-6-2022, 153, 196
23:48:55 17-6-2022, 153, 197
23:48:56 17-6-2022, 153, 197
23:48:57 17-6-2022, 153, 197
23:48:59 17-6-2022, 153, 198
23:49:00 17-6-2022, 153, 197
23:49:01 17-6-2022, 153, 197
23:49:02 17-6-2022, 153, 198
23:49:03 17-6-2022, 153, 199
23:49:05 17-6-2022, 153, 198
23:49:06 17-6-2022, 153, 198
23:49:07 17-6-2022, 153, 199
23:49:08 17-6-2022, 153, 199
23:49:10 17-6-2022, 153, 200
23:49:11 17-6-2022, 153, 199
23:49:12 17-6-2022, 153, 200
23:49:13 17-6-2022, 153, 200
23:49:14 17-6-2022, 153, 200
23:49:16 17-6-2022, 153, 200
23:49:17 17-6-2022, 153, 201
23:49:18 17-6-2022, 153, 201
23:49:19 17-6-2022, 153, 201
23:49:21 17-6-2022, 153, 201
23:49:22 17-6-2022, 153, 202
23:49:23 17-6-2022, 153, 203
23:49:24 17-6-2022, 153, 202
23:49:25 17-6-2022, 153, 203
23:49:27 17-6-2022, 153, 204
23:49:28 17-6-2022, 153, 203
23:49:29 17-6-2022, 153, 203
23:49:30 17-6-2022, 153, 204
23:49:32 17-6-2022, 153, 204
23:49:33 17-6-2022, 153, 205
23:49:34 17-6-2022, 153, 205
23:49:35 17-6-2022, 153, 205
23:49:36 17-6-2022, 153, 206
23:49:38 17-6-2022, 153, 206
23:49:39 17-6-2022, 153, 207
23:49:40 17-6-2022, 153, 207
23:49:41 17-6-2022, 153, 207
23:49:42 17-6-2022, 153, 205
23:49:44 17-6-2022, 153, 207
23:49:45 17-6-2022, 153, 206
23:49:46 17-6-2022, 153, 207
23:49:47 17-6-2022, 153, 208
23:49:49 17-6-2022, 153, 208
23:49:50 17-6-2022, 153, 209
23:49:51 17-6-2022, 153, 209
23:49:52 17-6-2022, 153, 210
23:49:53 17-6-2022, 153, 209
23:49:55 17-6-2022, 153, 209
23:49:56 17-6-2022, 149, 212
23:49:57 17-6-2022, 152, 211
23:49:58 17-6-2022, 153, 211
23:50:00 17-6-2022, 152, 212
23:50:01 17-6-2022, 150, 211
23:50:02 17-6-2022, 151, 211
23:50:03 17-6-2022, 150, 213
23:50:04 17-6-2022, 149, 212
23:50:06 17-6-2022, 151, 213
23:50:07 17-6-2022, 152, 213
23:50:08 17-6-2022, 151, 213
23:50:09 17-6-2022, 150, 213
23:50:11 17-6-2022, 152, 214
23:50:12 17-6-2022, 152, 213
23:50:13 17-6-2022, 152, 213
23:50:14 17-6-2022, 152, 213
23:50:15 17-6-2022, 152, 214
23:50:17 17-6-2022, 152, 215
23:50:18 17-6-2022, 152, 214
23:50:19 17-6-2022, 153, 215
23:50:20 17-6-2022, 153, 215
23:50:21 17-6-2022, 153, 215
23:50:23 17-6-2022, 152, 215
23:50:24 17-6-2022, 153, 217
23:50:25 17-6-2022, 152, 217
23:50:26 17-6-2022, 152, 216
23:50:28 17-6-2022, 152, 216
23:50:29 17-6-2022, 152, 218
23:50:30 17-6-2022, 151, 217
23:50:31 17-6-2022, 151, 218
23:50:32 17-6-2022, 151, 218
23:50:34 17-6-2022, 152, 218
23:50:35 17-6-2022, 152, 219
23:50:36 17-6-2022, 152, 219
23:50:37 17-6-2022, 152, 217
23:50:39 17-6-2022, 151, 219
23:50:40 17-6-2022, 152, 219
23:50:41 17-6-2022, 152, 219
23:50:42 17-6-2022, 151, 219
23:50:43 17-6-2022, 152, 221
23:50:45 17-6-2022, 151, 219
23:50:46 17-6-2022, 151, 220
23:50:47 17-6-2022, 151, 220
23:50:48 17-6-2022, 152, 220
23:50:50 17-6-2022, 151, 221
23:50:51 17-6-2022, 152, 220
23:50:52 17-6-2022, 151, 221
23:50:53 17-6-2022, 152, 221
23:50:54 17-6-2022, 152, 222
23:50:56 17-6-2022, 153, 222
23:50:57 17-6-2022, 151, 222
23:50:58 17-6-2022, 152, 223
23:50:59 17-6-2022, 151, 221
23:51:01 17-6-2022, 152, 224
23:51:02 17-6-2022, 151, 223
23:51:03 17-6-2022, 151, 224
23:51:04 17-6-2022, 151, 224
23:51:05 17-6-2022, 151, 224
23:51:07 17-6-2022, 153, 224
23:51:08 17-6-2022, 151, 224
23:51:09 17-6-2022, 153, 225
23:51:10 17-6-2022, 153, 226
23:51:11 17-6-2022, 152, 225
23:51:13 17-6-2022, 151, 225
23:51:14 17-6-2022, 153, 225
23:51:15 17-6-2022, 153, 226
23:51:16 17-6-2022, 152, 227
23:51:18 17-6-2022, 152, 225
23:51:19 17-6-2022, 152, 226
23:51:20 17-6-2022, 152, 226
23:51:21 17-6-2022, 152, 227
23:51:22 17-6-2022, 152, 227
23:51:24 17-6-2022, 152, 228
23:51:25 17-6-2022, 151, 227
23:51:26 17-6-2022, 151, 227
23:51:27 17-6-2022, 152, 227
23:51:29 17-6-2022, 153, 227
23:51:30 17-6-2022, 154, 228
23:51:31 17-6-2022, 153, 229
23:51:32 17-6-2022, 153, 229
23:51:33 17-6-2022, 151, 229
23:51:35 17-6-2022, 152, 230
23:51:36 17-6-2022, 152, 230
23:51:37 17-6-2022, 151, 229
23:51:38 17-6-2022, 152, 230
23:51:40 17-6-2022, 160, 231
23:51:41 17-6-2022, 146, 230
23:51:42 17-6-2022, 151, 229
23:51:43 17-6-2022, 146, 231
23:51:44 17-6-2022, 147, 232
23:51:46 17-6-2022, 146, 229
23:51:47 17-6-2022, 147, 231
23:51:48 17-6-2022, 147, 232
23:51:49 17-6-2022, 146, 232
23:51:50 17-6-2022, 149, 232
23:51:52 17-6-2022, 154, 233
23:51:53 17-6-2022, 154, 232
23:51:54 17-6-2022, 154, 234
23:51:55 17-6-2022, 153, 234
23:51:57 17-6-2022, 153, 233
23:51:58 17-6-2022, 153, 234
23:51:59 17-6-2022, 153, 236
23:52:00 17-6-2022, 147, 234
23:52:01 17-6-2022, 153, 235
23:52:03 17-6-2022, 153, 236
23:52:04 17-6-2022, 154, 236
23:52:05 17-6-2022, 154, 236
23:52:06 17-6-2022, 153, 236
23:52:08 17-6-2022, 153, 237
23:52:09 17-6-2022, 153, 237
23:52:10 17-6-2022, 154, 237
23:52:11 17-6-2022, 153, 237
23:52:12 17-6-2022, 152, 238
23:52:14 17-6-2022, 153, 237
23:52:15 17-6-2022, 152, 237
23:52:16 17-6-2022, 153, 237
23:52:17 17-6-2022, 153, 237
23:52:18 17-6-2022, 153, 238
23:52:20 17-6-2022, 153, 239
23:52:21 17-6-2022, 146, 238
23:52:22 17-6-2022, 154, 239
23:52:23 17-6-2022, 153, 240
23:52:24 17-6-2022, 153, 239
23:52:26 17-6-2022, 153, 240
23:52:27 17-6-2022, 154, 240
23:52:28 17-6-2022, 153, 240
23:52:29 17-6-2022, 153, 239
23:52:31 17-6-2022, 154, 242
23:52:32 17-6-2022, 154, 241
23:52:33 17-6-2022, 154, 241
23:52:34 17-6-2022, 154, 241
23:52:35 17-6-2022, 154, 241
23:52:37 17-6-2022, 155, 241
23:52:38 17-6-2022, 153, 241
23:52:39 17-6-2022, 153, 241
23:52:40 17-6-2022, 152, 242
23:52:42 17-6-2022, 152, 242
23:52:43 17-6-2022, 152, 242
23:52:44 17-6-2022, 152, 243
23:52:46 17-6-2022, 152, 243
23:52:47 17-6-2022, 152, 243
23:52:49 17-6-2022, 151, 244
23:52:50 17-6-2022, 151, 244
23:52:51 17-6-2022, 151, 244
23:52:53 17-6-2022, 152, 244
23:52:54 17-6-2022, 152, 244
23:52:55 17-6-2022, 152, 243
23:52:56 17-6-2022, 151, 245
23:52:58 17-6-2022, 151, 247
23:52:59 17-6-2022, 152, 245
23:53:00 17-6-2022, 152, 246
23:53:01 17-6-2022, 151, 246
23:53:02 17-6-2022, 151, 246
23:53:04 17-6-2022, 152, 246
23:53:05 17-6-2022, 152, 246
23:53:06 17-6-2022, 151, 247
23:53:07 17-6-2022, 151, 245
23:53:09 17-6-2022, 151, 248
23:53:10 17-6-2022, 152, 247
23:53:11 17-6-2022, 152, 248
23:53:12 17-6-2022, 152, 247
23:53:13 17-6-2022, 152, 250
23:53:15 17-6-2022, 151, 248
23:53:16 17-6-2022, 151, 249
23:53:17 17-6-2022, 151, 249
23:53:18 17-6-2022, 151, 250
23:53:19 17-6-2022, 151, 250
23:53:21 17-6-2022, 152, 249
23:53:22 17-6-2022, 152, 250
23:53:23 17-6-2022, 152, 250
23:53:24 17-6-2022, 152, 249
23:53:26 17-6-2022, 151, 251
23:53:27 17-6-2022, 152, 251
23:53:28 17-6-2022, 151, 252
23:53:29 17-6-2022, 151, 251
23:53:30 17-6-2022, 152, 252
23:53:32 17-6-2022, 152, 252
23:53:33 17-6-2022, 151, 253
23:53:34 17-6-2022, 151, 251
23:53:35 17-6-2022, 152, 253
23:53:37 17-6-2022, 152, 253
23:53:38 17-6-2022, 151, 254
23:53:39 17-6-2022, 151, 253
23:53:40 17-6-2022, 151, 255
23:53:41 17-6-2022, 152, 254
23:53:43 17-6-2022, 151, 255
23:53:44 17-6-2022, 151, 254
23:53:45 17-6-2022, 151, 255
23:53:46 17-6-2022, 151, 255
23:53:48 17-6-2022, 152, 255
23:53:49 17-6-2022, 152, 256
23:53:50 17-6-2022, 151, 255
23:53:51 17-6-2022, 151, 256
23:53:52 17-6-2022, 152, 255
23:53:54 17-6-2022, 151, 257
23:53:55 17-6-2022, 151, 257
23:53:56 17-6-2022, 151, 258
23:53:57 17-6-2022, 152, 257
23:53:58 17-6-2022, 151, 257
23:54:00 17-6-2022, 151, 257
23:54:01 17-6-2022, 151, 258
23:54:02 17-6-2022, 151, 257
23:54:03 17-6-2022, 152, 258
23:54:05 17-6-2022, 151, 258
23:54:06 17-6-2022, 151, 259
23:54:07 17-6-2022, 149, 259
23:54:08 17-6-2022, 151, 258
23:54:09 17-6-2022, 148, 259
23:54:11 17-6-2022, 149, 260
23:54:12 17-6-2022, 149, 259
23:54:13 17-6-2022, 149, 259
23:54:14 17-6-2022, 148, 259
23:54:16 17-6-2022, 149, 260
23:54:17 17-6-2022, 149, 260
23:54:18 17-6-2022, 166, 259
23:54:19 17-6-2022, 168, 260
23:54:20 17-6-2022, 168, 261
23:54:22 17-6-2022, 170, 262
23:54:23 17-6-2022, 168, 261
23:54:24 17-6-2022, 168, 261
23:54:25 17-6-2022, 170, 263
23:54:27 17-6-2022, 171, 261
23:54:28 17-6-2022, 170, 262
23:54:29 17-6-2022, 171, 262
23:54:30 17-6-2022, 171, 262
23:54:31 17-6-2022, 171, 262
23:54:33 17-6-2022, 170, 263
23:54:34 17-6-2022, 170, 263
23:54:35 17-6-2022, 171, 263
23:54:36 17-6-2022, 171, 264
23:54:38 17-6-2022, 171, 264
23:54:39 17-6-2022, 171, 263
23:54:40 17-6-2022, 170, 265
23:54:41 17-6-2022, 171, 264
23:54:42 17-6-2022, 171, 264
23:54:44 17-6-2022, 171, 264
23:54:45 17-6-2022, 170, 265
23:54:46 17-6-2022, 171, 266
23:54:47 17-6-2022, 168, 266
23:54:48 17-6-2022, 168, 265
23:54:50 17-6-2022, 171, 266
23:54:51 17-6-2022, 170, 266
23:54:52 17-6-2022, 171, 267
23:54:53 17-6-2022, 171, 266
23:54:55 17-6-2022, 171, 266
23:54:56 17-6-2022, 170, 267
23:54:57 17-6-2022, 171, 267
23:54:58 17-6-2022, 171, 267
23:54:59 17-6-2022, 170, 269
23:55:01 17-6-2022, 170, 268
23:55:02 17-6-2022, 171, 268
23:55:03 17-6-2022, 171, 268
23:55:04 17-6-2022, 153, 268
23:55:06 17-6-2022, 152, 269
23:55:07 17-6-2022, 151, 269
23:55:08 17-6-2022, 151, 269
23:55:09 17-6-2022, 145, 268
23:55:10 17-6-2022, 152, 270
23:55:12 17-6-2022, 152, 271
23:55:13 17-6-2022, 151, 270
23:55:14 17-6-2022, 152, 271
23:55:15 17-6-2022, 153, 270
23:55:17 17-6-2022, 171, 270
23:55:18 17-6-2022, 171, 271
23:55:19 17-6-2022, 171, 271
23:55:20 17-6-2022, 171, 270
23:55:21 17-6-2022, 170, 272
23:55:23 17-6-2022, 171, 271
23:55:24 17-6-2022, 171, 272
23:55:25 17-6-2022, 171, 272
23:55:26 17-6-2022, 171, 272
23:55:27 17-6-2022, 171, 272
23:55:29 17-6-2022, 171, 273
23:55:30 17-6-2022, 171, 273
23:55:31 17-6-2022, 171, 273
23:55:32 17-6-2022, 171, 273
23:55:34 17-6-2022, 171, 274
23:55:35 17-6-2022, 171, 273
23:55:36 17-6-2022, 170, 273
23:55:37 17-6-2022, 171, 273
23:55:38 17-6-2022, 171, 274
23:55:40 17-6-2022, 170, 274
23:55:41 17-6-2022, 170, 275
23:55:42 17-6-2022, 171, 275
23:55:43 17-6-2022, 170, 275
23:55:45 17-6-2022, 170, 274
23:55:46 17-6-2022, 170, 274
23:55:47 17-6-2022, 171, 275
23:55:48 17-6-2022, 170, 276
23:55:49 17-6-2022, 170, 276
23:55:51 17-6-2022, 168, 276
23:55:52 17-6-2022, 168, 276
23:55:53 17-6-2022, 161, 276
23:55:54 17-6-2022, 162, 276
23:55:56 17-6-2022, 164, 278
23:55:57 17-6-2022, 163, 277
23:55:58 17-6-2022, 163, 277
23:55:59 17-6-2022, 163, 277
23:56:00 17-6-2022, 162, 278
23:56:02 17-6-2022, 162, 278
23:56:03 17-6-2022, 164, 278
23:56:04 17-6-2022, 171, 279
23:56:05 17-6-2022, 163, 278
23:56:07 17-6-2022, 164, 278
23:56:08 17-6-2022, 164, 279
23:56:09 17-6-2022, 164, 279
23:56:10 17-6-2022, 164, 279
23:56:11 17-6-2022, 152, 279
23:56:13 17-6-2022, 151, 279
23:56:14 17-6-2022, 152, 280
23:56:15 17-6-2022, 153, 279
23:56:16 17-6-2022, 148, 280
23:56:17 17-6-2022, 149, 280
23:56:19 17-6-2022, 149, 281
23:56:20 17-6-2022, 149, 280
23:56:21 17-6-2022, 147, 280
23:56:22 17-6-2022, 148, 280
23:56:24 17-6-2022, 149, 281
23:56:25 17-6-2022, 148, 280
23:56:26 17-6-2022, 148, 281
23:56:27 17-6-2022, 148, 282
23:56:28 17-6-2022, 170, 282
23:56:30 17-6-2022, 170, 281
23:56:31 17-6-2022, 168, 282
23:56:32 17-6-2022, 168, 282
23:56:33 17-6-2022, 168, 282
23:56:35 17-6-2022, 168, 282
23:56:36 17-6-2022, 169, 282
23:56:37 17-6-2022, 170, 282
23:56:38 17-6-2022, 170, 283
23:56:39 17-6-2022, 169, 284
23:56:41 17-6-2022, 171, 283
23:56:42 17-6-2022, 148, 282
23:56:43 17-6-2022, 149, 283
23:56:44 17-6-2022, 151, 283
23:56:46 17-6-2022, 151, 283
23:56:47 17-6-2022, 152, 284
23:56:48 17-6-2022, 152, 284
23:56:49 17-6-2022, 152, 284
23:56:50 17-6-2022, 152, 285
23:56:52 17-6-2022, 152, 284
23:56:53 17-6-2022, 152, 284
23:56:54 17-6-2022, 152, 284
23:56:55 17-6-2022, 153, 284
23:56:57 17-6-2022, 152, 284
23:56:58 17-6-2022, 152, 286
23:56:59 17-6-2022, 152, 286
23:57:00 17-6-2022, 152, 285
23:57:01 17-6-2022, 152, 286
23:57:03 17-6-2022, 152, 286
23:57:04 17-6-2022, 152, 287
23:57:05 17-6-2022, 153, 286
23:57:06 17-6-2022, 152, 286
23:57:07 17-6-2022, 152, 287
23:57:09 17-6-2022, 152, 286
23:57:10 17-6-2022, 152, 287
