Time, Date, light, temperature, humidity
14:50:26, 29-6-2022, 363, 24.60, 49.00
14:50:27, 29-6-2022, 363, 24.60, 49.00
14:50:28, 29-6-2022, 353, 24.50, 54.00
14:50:30, 29-6-2022, 364, 24.50, 54.00
14:50:31, 29-6-2022, 354, 24.50, 52.00
14:50:32, 29-6-2022, 355, 24.50, 52.00
14:50:33, 29-6-2022, 365, 24.60, 52.00
14:50:34, 29-6-2022, 365, 24.60, 52.00
14:50:36, 29-6-2022, 363, 24.60, 52.00
14:50:37, 29-6-2022, 364, 24.60, 52.00
14:50:38, 29-6-2022, 364, 24.60, 52.00
14:50:39, 29-6-2022, 363, 24.60, 52.00
14:50:41, 29-6-2022, 363, 24.60, 52.00
14:50:42, 29-6-2022, 356, 24.60, 52.00
14:50:43, 29-6-2022, 364, 24.60, 52.00
14:50:44, 29-6-2022, 365, 24.60, 52.00
14:50:46, 29-6-2022, 367, 24.60, 52.00
14:50:47, 29-6-2022, 369, 24.60, 52.00
14:50:48, 29-6-2022, 367, 24.70, 52.00
14:50:49, 29-6-2022, 367, 24.70, 52.00
14:50:50, 29-6-2022, 370, 24.70, 52.00
14:50:52, 29-6-2022, 370, 24.70, 52.00
14:50:53, 29-6-2022, 369, 24.70, 52.00
14:50:54, 29-6-2022, 369, 24.70, 52.00
14:50:55, 29-6-2022, 370, 24.70, 52.00
14:50:57, 29-6-2022, 368, 24.70, 52.00
14:50:58, 29-6-2022, 369, 24.70, 52.00
14:50:59, 29-6-2022, 370, 24.70, 52.00
14:51:00, 29-6-2022, 368, 24.70, 52.00
14:51:02, 29-6-2022, 369, 24.70, 52.00
14:51:03, 29-6-2022, 370, 24.70, 52.00
14:51:04, 29-6-2022, 368, 24.70, 52.00
14:51:05, 29-6-2022, 368, 24.70, 52.00
14:51:06, 29-6-2022, 368, 24.70, 52.00
14:51:08, 29-6-2022, 359, 24.70, 52.00
14:51:09, 29-6-2022, 367, 24.70, 52.00
14:51:10, 29-6-2022, 369, 24.70, 52.00
14:51:11, 29-6-2022, 368, 24.70, 52.00
14:51:13, 29-6-2022, 367, 24.70, 51.00
14:51:14, 29-6-2022, 368, 24.70, 51.00
14:51:15, 29-6-2022, 356, 24.70, 51.00
14:51:16, 29-6-2022, 362, 24.70, 51.00
14:51:18, 29-6-2022, 362, 24.70, 51.00
14:51:19, 29-6-2022, 366, 24.70, 51.00
14:51:20, 29-6-2022, 368, 24.70, 51.00
14:51:21, 29-6-2022, 367, 24.70, 51.00
14:51:23, 29-6-2022, 366, 24.70, 51.00
14:51:24, 29-6-2022, 367, 24.70, 51.00
14:51:25, 29-6-2022, 362, 24.70, 51.00
14:51:26, 29-6-2022, 363, 24.70, 51.00
14:51:27, 29-6-2022, 353, 24.70, 51.00
14:51:29, 29-6-2022, 365, 24.70, 51.00
14:51:30, 29-6-2022, 368, 24.70, 51.00
14:51:31, 29-6-2022, 367, 24.70, 51.00
14:51:32, 29-6-2022, 367, 24.70, 51.00
14:51:34, 29-6-2022, 367, 24.70, 51.00
14:51:35, 29-6-2022, 367, 24.70, 51.00
14:51:36, 29-6-2022, 370, 24.70, 51.00
14:51:37, 29-6-2022, 367, 24.70, 51.00
14:51:39, 29-6-2022, 368, 24.70, 51.00
14:51:40, 29-6-2022, 364, 24.70, 51.00
14:51:41, 29-6-2022, 368, 24.70, 51.00
14:51:42, 29-6-2022, 369, 24.70, 51.00
14:51:43, 29-6-2022, 367, 24.70, 51.00
14:51:45, 29-6-2022, 364, 24.70, 51.00
14:51:46, 29-6-2022, 362, 24.70, 51.00
14:51:47, 29-6-2022, 356, 24.70, 51.00
14:51:48, 29-6-2022, 320, 24.70, 51.00
14:51:50, 29-6-2022, 359, 24.70, 51.00
14:51:51, 29-6-2022, 342, 24.70, 51.00
14:51:52, 29-6-2022, 364, 24.70, 51.00
14:51:53, 29-6-2022, 337, 24.70, 51.00
14:51:55, 29-6-2022, 366, 24.70, 51.00
14:51:56, 29-6-2022, 357, 24.70, 51.00
14:51:57, 29-6-2022, 329, 24.70, 52.00
14:51:58, 29-6-2022, 369, 24.70, 52.00
14:51:59, 29-6-2022, 371, 24.70, 52.00
14:52:01, 29-6-2022, 370, 24.70, 52.00
14:52:02, 29-6-2022, 371, 24.70, 52.00
14:52:03, 29-6-2022, 371, 24.70, 52.00
14:52:04, 29-6-2022, 370, 24.70, 52.00
14:52:06, 29-6-2022, 371, 24.70, 52.00
14:52:07, 29-6-2022, 366, 24.70, 52.00
14:52:08, 29-6-2022, 369, 24.70, 52.00
14:52:09, 29-6-2022, 369, 24.70, 52.00
14:52:11, 29-6-2022, 372, 24.70, 52.00
14:52:12, 29-6-2022, 371, 24.70, 52.00
14:52:13, 29-6-2022, 372, 24.70, 52.00
14:52:14, 29-6-2022, 372, 24.70, 52.00
14:52:15, 29-6-2022, 371, 24.70, 52.00
14:52:17, 29-6-2022, 371, 24.70, 52.00
14:52:18, 29-6-2022, 371, 24.70, 52.00
14:52:19, 29-6-2022, 372, 24.70, 52.00
14:52:20, 29-6-2022, 372, 24.70, 52.00
14:52:22, 29-6-2022, 371, 24.70, 52.00
14:52:23, 29-6-2022, 372, 24.70, 52.00
