4:44:29 25-6-2022, 135, , 
4:44:30 25-6-2022, 136, , 
4:44:31 25-6-2022, 137, , 
4:44:32 25-6-2022, 137, , 
4:44:34 25-6-2022, 139, , 
4:44:35 25-6-2022, 138, , 
4:44:36 25-6-2022, 144, , 
4:44:37 25-6-2022, 149, , 
4:44:38 25-6-2022, 148, , 
4:44:40 25-6-2022, 148, , 
4:44:41 25-6-2022, 151, , 
4:44:42 25-6-2022, 133, , 
4:44:43 25-6-2022, 150, , 
4:44:45 25-6-2022, 138, , 
4:44:46 25-6-2022, 139, -11.80, 156.00
4:44:47 25-6-2022, 139, -11.80, 156.00
4:44:48 25-6-2022, 141, , 
4:44:50 25-6-2022, 146, , 
4:44:51 25-6-2022, 144, , 
4:44:52 25-6-2022, 142, , 
4:44:53 25-6-2022, 152, , 
4:44:54 25-6-2022, 151, , 
4:44:56 25-6-2022, 150, , 
4:44:57 25-6-2022, 150, , 
4:44:58 25-6-2022, 151, , 
4:44:59 25-6-2022, 152, , 
4:45:01 25-6-2022, 152, , 
4:45:02 25-6-2022, 151, , 
4:45:03 25-6-2022, 149, -11.80, 155.00
4:45:04 25-6-2022, 176, -11.80, 155.00
4:45:06 25-6-2022, 117, -11.80, 155.00
4:45:07 25-6-2022, 127, -11.80, 155.00
4:45:08 25-6-2022, 179, , 
4:45:09 25-6-2022, 126, , 
4:45:10 25-6-2022, 153, , 
4:45:12 25-6-2022, 157, , 
4:45:13 25-6-2022, 155, , 
4:45:14 25-6-2022, 154, , 
4:45:15 25-6-2022, 155, , 
4:45:17 25-6-2022, 154, , 
4:45:18 25-6-2022, 154, -11.70, 155.00
4:45:19 25-6-2022, 154, -11.70, 155.00
4:45:20 25-6-2022, 154, -11.70, 155.00
4:45:22 25-6-2022, 153, -11.70, 155.00
4:45:23 25-6-2022, 153, -11.70, 155.00
4:45:24 25-6-2022, 153, -11.70, 155.00
4:45:25 25-6-2022, 153, , 
4:45:26 25-6-2022, 154, , 
4:45:28 25-6-2022, 153, -11.70, 155.00
4:45:29 25-6-2022, 152, -11.70, 155.00
4:45:30 25-6-2022, 153, -11.70, 155.00
4:45:31 25-6-2022, 153, -11.70, 155.00
4:45:33 25-6-2022, 154, , 
4:45:34 25-6-2022, 153, , 
4:45:35 25-6-2022, 153, , 
4:45:36 25-6-2022, 153, , 
4:45:38 25-6-2022, 155, , 
4:45:39 25-6-2022, 153, , 
4:45:40 25-6-2022, 153, , 
4:45:41 25-6-2022, 153, , 
4:45:42 25-6-2022, 152, , 
4:45:44 25-6-2022, 152, , 
4:45:45 25-6-2022, 153, , 
4:45:46 25-6-2022, 152, , 
4:45:47 25-6-2022, 154, , 
4:45:49 25-6-2022, 153, , 
4:45:50 25-6-2022, 152, , 
4:45:51 25-6-2022, 151, , 
4:45:52 25-6-2022, 151, , 
4:45:54 25-6-2022, 151, , 
4:45:55 25-6-2022, 150, , 
4:45:56 25-6-2022, 150, , 
4:45:57 25-6-2022, 150, , 
4:45:58 25-6-2022, 150, , 
4:46:00 25-6-2022, 150, , 
4:46:01 25-6-2022, 156, , 
4:46:02 25-6-2022, 156, , 
4:46:03 25-6-2022, 156, , 
4:46:05 25-6-2022, 156, , 
4:46:06 25-6-2022, 156, , 
4:46:07 25-6-2022, 155, , 
4:46:08 25-6-2022, 156, , 
4:46:10 25-6-2022, 156, , 
4:46:11 25-6-2022, 156, , 
4:46:12 25-6-2022, 156, , 
4:46:13 25-6-2022, 156, , 
4:46:14 25-6-2022, 156, , 
4:46:16 25-6-2022, 156, , 
4:46:17 25-6-2022, 156, , 
4:46:18 25-6-2022, 156, , 
4:46:19 25-6-2022, 156, , 
4:46:21 25-6-2022, 156, , 
4:46:22 25-6-2022, 156, -11.70, 154.00
4:46:23 25-6-2022, 157, -11.70, 154.00
4:46:24 25-6-2022, 156, -11.70, 154.00
4:46:25 25-6-2022, 154, -11.70, 154.00
4:46:27 25-6-2022, 149, -11.70, 154.00
4:46:28 25-6-2022, 150, -11.70, 154.00
4:46:29 25-6-2022, 148, -11.70, 154.00
4:46:30 25-6-2022, 29, -11.70, 154.00
4:46:32 25-6-2022, 27, -11.70, 154.00
4:46:33 25-6-2022, 15, -11.70, 154.00
4:46:34 25-6-2022, 15, -11.70, 154.00
4:46:35 25-6-2022, 16, -11.70, 154.00
4:46:37 25-6-2022, 14, -11.70, 154.00
4:46:38 25-6-2022, 19, -11.70, 154.00
4:46:39 25-6-2022, 20, -11.70, 154.00
4:46:40 25-6-2022, 25, -11.70, 154.00
4:46:41 25-6-2022, 38, -11.70, 154.00
