Time, Date, light, temperature, humidity
14:30:43, 29-6-2022, 373, 24.70, 49.00
14:30:44, 29-6-2022, 371, 24.70, 49.00
14:30:45, 29-6-2022, 373, 24.60, 54.00
14:30:47, 29-6-2022, 374, 24.60, 54.00
14:30:48, 29-6-2022, 377, 24.60, 52.00
14:30:49, 29-6-2022, 375, 24.60, 52.00
14:30:50, 29-6-2022, 374, 24.60, 52.00
14:30:51, 29-6-2022, 368, 24.60, 52.00
14:30:53, 29-6-2022, 374, 24.60, 52.00
14:30:54, 29-6-2022, 374, 24.60, 52.00
14:30:55, 29-6-2022, 373, 24.60, 52.00
14:30:56, 29-6-2022, 374, 24.60, 52.00
14:30:58, 29-6-2022, 375, 24.60, 52.00
14:30:59, 29-6-2022, 373, 24.60, 52.00
14:31:00, 29-6-2022, 376, 24.70, 52.00
14:31:01, 29-6-2022, 376, 24.70, 52.00
14:31:03, 29-6-2022, 373, 24.70, 52.00
14:31:04, 29-6-2022, 374, 24.70, 52.00
14:31:05, 29-6-2022, 375, 24.70, 52.00
14:31:06, 29-6-2022, 373, 24.70, 52.00
14:31:07, 29-6-2022, 370, 24.70, 52.00
14:31:09, 29-6-2022, 372, 24.70, 52.00
14:31:10, 29-6-2022, 373, 24.70, 52.00
14:31:11, 29-6-2022, 373, 24.70, 52.00
14:31:12, 29-6-2022, 374, 24.70, 52.00
14:31:14, 29-6-2022, 373, 24.70, 52.00
14:31:15, 29-6-2022, 370, 24.70, 52.00
14:31:16, 29-6-2022, 374, 24.70, 52.00
14:31:17, 29-6-2022, 373, 24.70, 52.00
14:31:19, 29-6-2022, 373, 24.70, 52.00
14:31:20, 29-6-2022, 372, 24.70, 52.00
14:31:21, 29-6-2022, 373, 24.70, 52.00
14:31:22, 29-6-2022, 375, 24.70, 52.00
14:31:23, 29-6-2022, 378, 24.70, 52.00
14:31:25, 29-6-2022, 378, 24.70, 52.00
14:31:26, 29-6-2022, 377, 24.70, 52.00
14:31:27, 29-6-2022, 377, 24.70, 52.00
14:31:28, 29-6-2022, 375, 24.70, 52.00
14:31:30, 29-6-2022, 375, 24.70, 52.00
14:31:31, 29-6-2022, 377, 24.70, 52.00
14:31:32, 29-6-2022, 379, 24.80, 52.00
14:31:33, 29-6-2022, 380, 24.80, 52.00
14:31:35, 29-6-2022, 379, 24.80, 53.00
14:31:36, 29-6-2022, 381, 24.80, 53.00
14:31:37, 29-6-2022, 380, 24.80, 53.00
14:31:38, 29-6-2022, 376, 24.80, 53.00
14:31:39, 29-6-2022, 378, 24.80, 53.00
14:31:41, 29-6-2022, 377, 24.80, 53.00
14:31:42, 29-6-2022, 379, 24.80, 53.00
14:31:43, 29-6-2022, 381, 24.80, 53.00
14:31:44, 29-6-2022, 383, 24.80, 53.00
14:31:46, 29-6-2022, 381, 24.80, 53.00
14:31:47, 29-6-2022, 379, 24.80, 52.00
14:31:48, 29-6-2022, 382, 24.80, 52.00
14:31:49, 29-6-2022, 376, 24.80, 52.00
14:31:51, 29-6-2022, 377, 24.80, 52.00
14:31:52, 29-6-2022, 376, 24.80, 52.00
14:31:53, 29-6-2022, 376, 24.80, 52.00
14:31:54, 29-6-2022, 376, 24.80, 52.00
14:31:55, 29-6-2022, 372, 24.80, 52.00
14:31:57, 29-6-2022, 377, 24.80, 52.00
14:31:58, 29-6-2022, 378, 24.80, 52.00
14:31:59, 29-6-2022, 378, 24.80, 52.00
14:32:00, 29-6-2022, 377, 24.80, 52.00
14:32:02, 29-6-2022, 378, 24.80, 52.00
14:32:03, 29-6-2022, 383, 24.80, 52.00
14:32:04, 29-6-2022, 381, 24.80, 51.00
14:32:05, 29-6-2022, 374, 24.80, 51.00
14:32:07, 29-6-2022, 377, 24.80, 51.00
14:32:08, 29-6-2022, 377, 24.80, 51.00
14:32:09, 29-6-2022, 378, 24.80, 51.00
14:32:10, 29-6-2022, 377, 24.80, 51.00
14:32:12, 29-6-2022, 380, 24.80, 51.00
14:32:13, 29-6-2022, 377, 24.80, 51.00
14:32:14, 29-6-2022, 377, 24.80, 51.00
14:32:15, 29-6-2022, 374, 24.80, 51.00
14:32:16, 29-6-2022, 372, 24.80, 51.00
14:32:18, 29-6-2022, 369, 24.80, 51.00
14:32:19, 29-6-2022, 373, 24.80, 51.00
14:32:20, 29-6-2022, 374, 24.80, 51.00
14:32:21, 29-6-2022, 367, 24.80, 51.00
14:32:23, 29-6-2022, 373, 24.80, 51.00
14:32:24, 29-6-2022, 373, 24.80, 51.00
14:32:25, 29-6-2022, 373, 24.80, 51.00
14:32:26, 29-6-2022, 377, 24.80, 51.00
14:32:28, 29-6-2022, 378, 24.80, 51.00
14:32:29, 29-6-2022, 375, 24.80, 51.00
14:32:30, 29-6-2022, 377, 24.80, 51.00
14:32:31, 29-6-2022, 374, 24.80, 51.00
14:32:32, 29-6-2022, 334, 24.80, 51.00
14:32:34, 29-6-2022, 365, 24.80, 51.00
14:32:35, 29-6-2022, 378, 24.80, 51.00
14:32:36, 29-6-2022, 374, 24.80, 51.00
14:32:37, 29-6-2022, 371, 24.80, 51.00
14:32:39, 29-6-2022, 370, 24.80, 51.00
14:32:40, 29-6-2022, 365, 24.80, 51.00
