Time, Date, light, temperature, humidity
13:37:59, 30-6-2022, 377, 24.00, 61.00
13:38:00, 30-6-2022, 379, 24.00, 61.00
13:38:01, 30-6-2022, 382, 24.00, 66.00
13:38:03, 30-6-2022, 382, 24.00, 66.00
13:38:04, 30-6-2022, 382, 24.00, 65.00
13:38:05, 30-6-2022, 381, 24.00, 65.00
13:38:06, 30-6-2022, 379, 24.00, 65.00
13:38:07, 30-6-2022, 381, 24.00, 65.00
13:38:09, 30-6-2022, 380, 24.00, 65.00
13:38:10, 30-6-2022, 381, 24.00, 65.00
13:38:11, 30-6-2022, 377, 24.00, 64.00
13:38:12, 30-6-2022, 377, 24.00, 64.00
13:38:14, 30-6-2022, 379, 24.00, 64.00
13:38:15, 30-6-2022, 374, 24.00, 64.00
13:38:16, 30-6-2022, 376, 24.00, 64.00
13:38:17, 30-6-2022, 375, 24.00, 64.00
13:38:19, 30-6-2022, 375, 24.10, 64.00
13:38:20, 30-6-2022, 379, 24.10, 64.00
13:38:21, 30-6-2022, 377, 24.10, 64.00
13:38:22, 30-6-2022, 379, 24.10, 64.00
13:38:23, 30-6-2022, 378, 24.10, 64.00
13:38:25, 30-6-2022, 377, 24.10, 64.00
13:38:26, 30-6-2022, 379, 24.10, 64.00
13:38:27, 30-6-2022, 377, 24.10, 64.00
13:38:28, 30-6-2022, 378, 24.10, 64.00
13:38:30, 30-6-2022, 378, 24.10, 64.00
13:38:31, 30-6-2022, 378, 24.10, 64.00
13:38:32, 30-6-2022, 380, 24.10, 64.00
13:38:33, 30-6-2022, 379, 24.10, 64.00
13:38:35, 30-6-2022, 379, 24.10, 64.00
13:38:36, 30-6-2022, 378, 24.10, 64.00
13:38:37, 30-6-2022, 377, 24.10, 64.00
13:38:38, 30-6-2022, 378, 24.10, 64.00
13:38:39, 30-6-2022, 377, 24.10, 64.00
13:38:41, 30-6-2022, 377, 24.10, 64.00
13:38:42, 30-6-2022, 373, 24.10, 64.00
13:38:43, 30-6-2022, 376, 24.10, 64.00
13:38:44, 30-6-2022, 376, 24.10, 64.00
13:38:46, 30-6-2022, 376, 24.10, 64.00
13:38:47, 30-6-2022, 376, 24.10, 64.00
13:38:48, 30-6-2022, 377, 24.10, 64.00
13:38:49, 30-6-2022, 376, 24.10, 64.00
13:38:51, 30-6-2022, 376, 24.10, 64.00
13:38:52, 30-6-2022, 375, 24.10, 64.00
13:38:53, 30-6-2022, 377, 24.10, 64.00
13:38:54, 30-6-2022, 389, 24.10, 64.00
13:38:56, 30-6-2022, 382, 24.10, 64.00
13:38:57, 30-6-2022, 365, 24.10, 64.00
13:38:58, 30-6-2022, 372, 24.10, 64.00
13:38:59, 30-6-2022, 372, 24.10, 64.00
13:39:00, 30-6-2022, 374, 24.10, 64.00
13:39:02, 30-6-2022, 370, 24.10, 64.00
13:39:03, 30-6-2022, 369, 24.10, 64.00
13:39:04, 30-6-2022, 369, 24.10, 64.00
13:39:05, 30-6-2022, 368, 24.10, 64.00
13:39:07, 30-6-2022, 369, 24.10, 64.00
13:39:08, 30-6-2022, 373, 24.10, 64.00
13:39:09, 30-6-2022, 367, 24.10, 64.00
13:39:10, 30-6-2022, 367, 24.10, 64.00
13:39:12, 30-6-2022, 365, 24.10, 64.00
13:39:13, 30-6-2022, 366, 24.10, 64.00
13:39:14, 30-6-2022, 380, 24.10, 64.00
13:39:15, 30-6-2022, 363, 24.10, 64.00
13:39:16, 30-6-2022, 389, 24.10, 64.00
13:39:18, 30-6-2022, 385, 24.10, 64.00
13:39:19, 30-6-2022, 377, 24.10, 64.00
13:39:20, 30-6-2022, 359, 24.10, 64.00
13:39:21, 30-6-2022, 371, 24.10, 64.00
13:39:23, 30-6-2022, 373, 24.10, 64.00
13:39:24, 30-6-2022, 357, 24.10, 64.00
13:39:25, 30-6-2022, 365, 24.10, 64.00
13:39:26, 30-6-2022, 358, 24.10, 64.00
13:39:28, 30-6-2022, 360, 24.10, 64.00
13:39:29, 30-6-2022, 366, 24.10, 64.00
13:39:30, 30-6-2022, 361, 24.10, 64.00
13:39:31, 30-6-2022, 359, 24.10, 64.00
13:39:32, 30-6-2022, 358, 24.10, 64.00
13:39:34, 30-6-2022, 365, 24.10, 64.00
13:39:35, 30-6-2022, 358, 24.10, 64.00
13:39:36, 30-6-2022, 357, 24.10, 64.00
13:39:37, 30-6-2022, 358, 24.10, 64.00
13:39:39, 30-6-2022, 367, 24.10, 64.00
13:39:40, 30-6-2022, 359, 24.10, 64.00
13:39:41, 30-6-2022, 378, 24.10, 64.00
13:39:42, 30-6-2022, 375, 24.10, 64.00
