Time, Date, light, temperature, humidity
11:48:46, 30-6-2022, 381, 24.80, 53.00
11:48:47, 30-6-2022, 381, 24.80, 53.00
11:48:48, 30-6-2022, 380, 24.70, 58.00
11:48:50, 30-6-2022, 381, 24.70, 58.00
11:48:51, 30-6-2022, 380, 24.70, 56.00
11:48:52, 30-6-2022, 379, 24.70, 56.00
11:48:53, 30-6-2022, 380, 24.70, 56.00
11:48:54, 30-6-2022, 379, 24.70, 56.00
11:48:56, 30-6-2022, 378, 24.80, 56.00
11:48:57, 30-6-2022, 379, 24.80, 56.00
11:48:58, 30-6-2022, 377, 24.80, 56.00
11:48:59, 30-6-2022, 378, 24.80, 56.00
11:49:01, 30-6-2022, 381, 24.80, 56.00
11:49:02, 30-6-2022, 382, 24.80, 56.00
11:49:03, 30-6-2022, 381, 24.80, 56.00
11:49:04, 30-6-2022, 380, 24.80, 56.00
11:49:06, 30-6-2022, 381, 24.80, 56.00
11:49:07, 30-6-2022, 381, 24.80, 56.00
11:49:08, 30-6-2022, 379, 24.80, 56.00
11:49:09, 30-6-2022, 378, 24.80, 56.00
11:49:10, 30-6-2022, 380, 24.80, 56.00
11:49:12, 30-6-2022, 380, 24.80, 56.00
11:49:13, 30-6-2022, 379, 24.80, 56.00
11:49:14, 30-6-2022, 380, 24.80, 56.00
11:49:15, 30-6-2022, 380, 24.80, 56.00
11:49:17, 30-6-2022, 380, 24.80, 56.00
11:49:18, 30-6-2022, 381, 24.90, 56.00
11:49:19, 30-6-2022, 382, 24.90, 56.00
11:49:20, 30-6-2022, 380, 24.90, 55.00
11:49:22, 30-6-2022, 381, 24.90, 55.00
11:49:23, 30-6-2022, 380, 24.90, 56.00
11:49:24, 30-6-2022, 379, 24.90, 56.00
11:49:25, 30-6-2022, 380, 24.90, 56.00
11:49:26, 30-6-2022, 378, 24.90, 56.00
11:49:28, 30-6-2022, 378, 24.90, 56.00
11:49:29, 30-6-2022, 380, 24.90, 56.00
11:49:30, 30-6-2022, 379, 24.90, 56.00
11:49:31, 30-6-2022, 377, 24.90, 56.00
11:49:33, 30-6-2022, 379, 24.90, 56.00
11:49:34, 30-6-2022, 378, 24.90, 56.00
11:49:35, 30-6-2022, 377, 24.90, 56.00
11:49:36, 30-6-2022, 378, 24.90, 56.00
11:49:38, 30-6-2022, 378, 24.90, 56.00
11:49:39, 30-6-2022, 377, 24.90, 56.00
11:49:40, 30-6-2022, 378, 24.90, 56.00
11:49:41, 30-6-2022, 378, 24.90, 56.00
11:49:42, 30-6-2022, 378, 24.90, 56.00
11:49:44, 30-6-2022, 378, 24.90, 56.00
11:49:45, 30-6-2022, 378, 24.90, 55.00
11:49:46, 30-6-2022, 378, 24.90, 55.00
11:49:47, 30-6-2022, 379, 24.90, 56.00
11:49:49, 30-6-2022, 378, 24.90, 56.00
11:49:50, 30-6-2022, 379, 24.90, 55.00
11:49:51, 30-6-2022, 379, 24.90, 55.00
11:49:52, 30-6-2022, 377, 24.90, 55.00
11:49:54, 30-6-2022, 378, 24.90, 55.00
11:49:55, 30-6-2022, 378, 24.90, 55.00
11:49:56, 30-6-2022, 377, 24.90, 55.00
11:49:57, 30-6-2022, 379, 24.90, 56.00
11:49:58, 30-6-2022, 373, 24.90, 56.00
11:50:00, 30-6-2022, 377, 24.90, 55.00
11:50:01, 30-6-2022, 378, 24.90, 55.00
11:50:02, 30-6-2022, 378, 24.90, 55.00
11:50:03, 30-6-2022, 379, 24.90, 55.00
11:50:05, 30-6-2022, 380, 24.90, 55.00
11:50:06, 30-6-2022, 378, 24.90, 55.00
11:50:07, 30-6-2022, 377, 24.90, 55.00
11:50:08, 30-6-2022, 377, 24.90, 55.00
11:50:10, 30-6-2022, 378, 24.90, 55.00
11:50:11, 30-6-2022, 379, 24.90, 55.00
11:50:12, 30-6-2022, 377, 24.90, 55.00
11:50:13, 30-6-2022, 377, 24.90, 55.00
11:50:14, 30-6-2022, 380, 25.00, 55.00
11:50:16, 30-6-2022, 379, 25.00, 55.00
11:50:17, 30-6-2022, 376, 24.90, 55.00
11:50:18, 30-6-2022, 379, 24.90, 55.00
11:50:19, 30-6-2022, 379, 25.00, 55.00
11:50:21, 30-6-2022, 378, 25.00, 55.00
11:50:22, 30-6-2022, 378, 24.90, 55.00
11:50:23, 30-6-2022, 379, 24.90, 55.00
11:50:24, 30-6-2022, 377, 24.90, 55.00
11:50:26, 30-6-2022, 377, 24.90, 55.00
11:50:27, 30-6-2022, 377, 24.90, 55.00
11:50:28, 30-6-2022, 379, 24.90, 55.00
11:50:29, 30-6-2022, 375, 24.90, 55.00
11:50:30, 30-6-2022, 377, 24.90, 55.00
11:50:32, 30-6-2022, 380, 24.90, 55.00
11:50:33, 30-6-2022, 378, 24.90, 55.00
11:50:34, 30-6-2022, 379, 24.90, 55.00
11:50:35, 30-6-2022, 381, 24.90, 55.00
11:50:37, 30-6-2022, 380, 24.90, 55.00
11:50:38, 30-6-2022, 379, 24.90, 55.00
11:50:39, 30-6-2022, 380, 24.90, 55.00
11:50:40, 30-6-2022, 380, 24.90, 55.00
11:50:42, 30-6-2022, 379, 24.90, 55.00
11:50:43, 30-6-2022, 381, 24.90, 55.00
