11:28:56 27-6-2022, 48, -11.60, 150.00
11:28:57 27-6-2022, 79, -11.60, 150.00
11:28:59 27-6-2022, 131, -11.60, 150.00
11:29:00 27-6-2022, 126, -11.60, 150.00
11:29:01 27-6-2022, 119, -11.60, 150.00
11:29:02 27-6-2022, 128, -11.60, 150.00
11:29:04 27-6-2022, 128, , 
11:29:05 27-6-2022, 129, , 
11:29:06 27-6-2022, 130, , 
11:29:07 27-6-2022, 131, , 
11:29:08 27-6-2022, 132, -11.60, 150.00
11:29:10 27-6-2022, 134, -11.60, 150.00
11:29:11 27-6-2022, 132, -11.60, 150.00
11:29:12 27-6-2022, 129, -11.60, 150.00
11:29:13 27-6-2022, 116, -11.60, 150.00
11:29:15 27-6-2022, 118, -11.60, 150.00
11:29:16 27-6-2022, 123, -11.60, 150.00
11:29:17 27-6-2022, 125, -11.60, 150.00
11:29:18 27-6-2022, 129, -11.60, 150.00
11:29:19 27-6-2022, 129, -11.60, 150.00
11:29:21 27-6-2022, 130, -11.60, 150.00
11:29:22 27-6-2022, 128, -11.60, 150.00
11:29:23 27-6-2022, 127, , 
11:29:24 27-6-2022, 127, , 
11:29:26 27-6-2022, 127, -11.60, 150.00
11:29:27 27-6-2022, 132, -11.60, 150.00
11:29:28 27-6-2022, 131, , 
11:29:29 27-6-2022, 130, , 
11:29:31 27-6-2022, 128, , 
11:29:32 27-6-2022, 128, , 
11:29:33 27-6-2022, 129, , 
11:29:34 27-6-2022, 130, , 
11:29:36 27-6-2022, 131, , 
11:29:37 27-6-2022, 130, , 
11:29:38 27-6-2022, 132, , 
11:29:39 27-6-2022, 132, , 
11:29:40 27-6-2022, 133, , 
11:29:42 27-6-2022, 134, , 
11:29:43 27-6-2022, 130, , 
11:29:44 27-6-2022, 131, , 
11:29:45 27-6-2022, 131, , 
11:29:47 27-6-2022, 131, , 
11:29:48 27-6-2022, 131, , 
11:29:49 27-6-2022, 130, , 
11:29:50 27-6-2022, 128, , 
11:29:51 27-6-2022, 126, , 
11:29:53 27-6-2022, 126, , 
11:29:54 27-6-2022, 128, , 
11:29:55 27-6-2022, 131, , 
11:29:56 27-6-2022, 132, , 
11:29:58 27-6-2022, 131, , 
11:29:59 27-6-2022, 132, , 
11:30:00 27-6-2022, 132, , 
11:30:01 27-6-2022, 130, , 
11:30:03 27-6-2022, 130, , 
11:30:04 27-6-2022, 130, , 
11:30:05 27-6-2022, 129, , 
11:30:06 27-6-2022, 129, , 
11:30:08 27-6-2022, 128, , 
11:30:09 27-6-2022, 126, , 
11:30:10 27-6-2022, 126, , 
11:30:11 27-6-2022, 126, , 
11:30:12 27-6-2022, 125, , 
11:30:14 27-6-2022, 126, , 
11:30:15 27-6-2022, 126, , 
11:30:16 27-6-2022, 121, , 
11:30:17 27-6-2022, 118, , 
11:30:19 27-6-2022, 124, , 
11:30:20 27-6-2022, 118, , 
11:30:21 27-6-2022, 120, , 
11:30:22 27-6-2022, 119, , 
11:30:23 27-6-2022, 117, , 
11:30:25 27-6-2022, 119, , 
11:30:26 27-6-2022, 122, , 
11:30:27 27-6-2022, 122, , 
11:30:28 27-6-2022, 122, , 
11:30:29 27-6-2022, 117, , 
11:30:30 27-6-2022, 120, , 
11:30:32 27-6-2022, 120, , 
