Time, Date, light, temperature, humidity
11:37:53, 30-6-2022, 377, 24.70, 53.00
11:37:54, 30-6-2022, 376, 24.70, 53.00
11:37:55, 30-6-2022, 378, 24.60, 58.00
11:37:57, 30-6-2022, 377, 24.60, 58.00
11:37:58, 30-6-2022, 378, 24.60, 56.00
11:37:59, 30-6-2022, 378, 24.60, 56.00
11:38:00, 30-6-2022, 378, 24.70, 56.00
11:38:01, 30-6-2022, 376, 24.70, 56.00
11:38:03, 30-6-2022, 377, 24.70, 56.00
11:38:04, 30-6-2022, 378, 24.70, 56.00
11:38:05, 30-6-2022, 376, 24.70, 56.00
11:38:06, 30-6-2022, 376, 24.70, 56.00
11:38:08, 30-6-2022, 378, 24.70, 56.00
11:38:09, 30-6-2022, 377, 24.70, 56.00
11:38:10, 30-6-2022, 376, 24.70, 56.00
11:38:11, 30-6-2022, 375, 24.70, 56.00
11:38:13, 30-6-2022, 376, 24.70, 56.00
11:38:14, 30-6-2022, 374, 24.70, 56.00
11:38:15, 30-6-2022, 374, 24.70, 56.00
11:38:16, 30-6-2022, 375, 24.70, 56.00
11:38:17, 30-6-2022, 376, 24.70, 56.00
11:38:19, 30-6-2022, 375, 24.70, 56.00
11:38:20, 30-6-2022, 374, 24.70, 56.00
11:38:21, 30-6-2022, 376, 24.70, 56.00
11:38:22, 30-6-2022, 377, 24.70, 56.00
11:38:24, 30-6-2022, 375, 24.70, 56.00
11:38:25, 30-6-2022, 375, 24.70, 56.00
11:38:26, 30-6-2022, 377, 24.70, 56.00
11:38:27, 30-6-2022, 375, 24.80, 56.00
11:38:29, 30-6-2022, 376, 24.80, 56.00
11:38:30, 30-6-2022, 377, 24.80, 56.00
11:38:31, 30-6-2022, 376, 24.80, 56.00
11:38:32, 30-6-2022, 375, 24.80, 56.00
11:38:33, 30-6-2022, 376, 24.80, 56.00
11:38:35, 30-6-2022, 377, 24.80, 56.00
11:38:36, 30-6-2022, 378, 24.80, 56.00
11:38:37, 30-6-2022, 378, 24.80, 56.00
11:38:38, 30-6-2022, 380, 24.80, 56.00
11:38:40, 30-6-2022, 379, 24.80, 56.00
11:38:41, 30-6-2022, 378, 24.80, 56.00
11:38:42, 30-6-2022, 378, 24.80, 56.00
11:38:43, 30-6-2022, 378, 24.80, 56.00
11:38:45, 30-6-2022, 378, 24.80, 56.00
11:38:46, 30-6-2022, 378, 24.80, 56.00
11:38:47, 30-6-2022, 377, 24.80, 56.00
11:38:48, 30-6-2022, 378, 24.80, 56.00
