Time, Date, light, temperature, humidity
12:04:11, 30-6-2022, 379, 24.70, 54.00
12:04:12, 30-6-2022, 378, 24.70, 54.00
12:04:13, 30-6-2022, 374, 24.70, 58.00
12:04:15, 30-6-2022, 376, 24.70, 58.00
12:04:16, 30-6-2022, 374, 24.70, 57.00
12:04:17, 30-6-2022, 375, 24.70, 57.00
12:04:18, 30-6-2022, 374, 24.70, 56.00
12:04:19, 30-6-2022, 374, 24.70, 56.00
12:04:21, 30-6-2022, 366, 24.70, 57.00
12:04:22, 30-6-2022, 365, 24.70, 57.00
12:04:23, 30-6-2022, 378, 24.70, 56.00
12:04:24, 30-6-2022, 377, 24.70, 56.00
12:04:26, 30-6-2022, 375, 24.70, 57.00
12:04:27, 30-6-2022, 376, 24.70, 57.00
12:04:28, 30-6-2022, 375, 24.70, 57.00
12:04:29, 30-6-2022, 376, 24.70, 57.00
12:04:31, 30-6-2022, 375, 24.70, 57.00
12:04:32, 30-6-2022, 376, 24.70, 57.00
12:04:33, 30-6-2022, 376, 24.80, 56.00
12:04:34, 30-6-2022, 378, 24.80, 56.00
12:04:35, 30-6-2022, 378, 24.80, 56.00
12:04:37, 30-6-2022, 378, 24.80, 56.00
12:04:38, 30-6-2022, 379, 24.80, 56.00
12:04:39, 30-6-2022, 377, 24.80, 56.00
12:04:40, 30-6-2022, 378, 24.80, 56.00
12:04:42, 30-6-2022, 377, 24.80, 56.00
12:04:43, 30-6-2022, 376, 24.80, 56.00
12:04:44, 30-6-2022, 379, 24.80, 56.00
12:04:45, 30-6-2022, 377, 24.80, 56.00
12:04:47, 30-6-2022, 378, 24.80, 56.00
12:04:48, 30-6-2022, 378, 24.80, 56.00
12:04:49, 30-6-2022, 377, 24.80, 56.00
12:04:50, 30-6-2022, 379, 24.80, 56.00
12:04:51, 30-6-2022, 377, 24.80, 56.00
12:04:53, 30-6-2022, 378, 24.80, 56.00
12:04:54, 30-6-2022, 379, 24.80, 56.00
12:04:55, 30-6-2022, 376, 24.80, 56.00
12:04:56, 30-6-2022, 376, 24.80, 56.00
12:04:58, 30-6-2022, 375, 24.80, 56.00
12:04:59, 30-6-2022, 376, 24.80, 56.00
12:05:00, 30-6-2022, 375, 24.80, 56.00
12:05:01, 30-6-2022, 380, 24.80, 56.00
12:05:03, 30-6-2022, 378, 24.80, 56.00
12:05:04, 30-6-2022, 379, 24.80, 56.00
12:05:05, 30-6-2022, 379, 24.80, 56.00
12:05:06, 30-6-2022, 377, 24.80, 56.00
12:05:08, 30-6-2022, 371, 24.80, 56.00
12:05:09, 30-6-2022, 378, 24.80, 56.00
12:05:10, 30-6-2022, 379, 24.90, 56.00
12:05:11, 30-6-2022, 378, 24.90, 56.00
12:05:12, 30-6-2022, 379, 24.90, 56.00
12:05:14, 30-6-2022, 379, 24.90, 56.00
12:05:15, 30-6-2022, 378, 24.90, 56.00
12:05:16, 30-6-2022, 380, 24.90, 56.00
12:05:17, 30-6-2022, 378, 24.90, 56.00
12:05:19, 30-6-2022, 379, 24.90, 56.00
12:05:20, 30-6-2022, 379, 24.90, 56.00
12:05:21, 30-6-2022, 379, 24.90, 56.00
12:05:22, 30-6-2022, 379, 24.90, 56.00
12:05:24, 30-6-2022, 380, 24.90, 56.00
12:05:25, 30-6-2022, 378, 24.90, 56.00
12:05:26, 30-6-2022, 380, 24.90, 56.00
12:05:27, 30-6-2022, 378, 24.90, 56.00
12:05:28, 30-6-2022, 379, 24.90, 56.00
12:05:30, 30-6-2022, 379, 24.90, 56.00
12:05:31, 30-6-2022, 379, 24.90, 56.00
12:05:32, 30-6-2022, 380, 24.90, 56.00
12:05:33, 30-6-2022, 378, 24.90, 56.00
12:05:35, 30-6-2022, 380, 24.90, 56.00
12:05:36, 30-6-2022, 378, 24.90, 56.00
12:05:37, 30-6-2022, 379, 24.90, 56.00
12:05:38, 30-6-2022, 379, 24.90, 56.00
12:05:40, 30-6-2022, 378, 24.90, 56.00
12:05:41, 30-6-2022, 379, 24.90, 56.00
12:05:42, 30-6-2022, 378, 24.90, 56.00
12:05:43, 30-6-2022, 380, 24.90, 56.00
12:05:44, 30-6-2022, 378, 24.90, 56.00
12:05:46, 30-6-2022, 379, 24.90, 56.00
12:05:47, 30-6-2022, 379, 24.90, 56.00
12:05:48, 30-6-2022, 378, 24.90, 56.00
12:05:49, 30-6-2022, 380, 24.90, 56.00
12:05:51, 30-6-2022, 378, 24.90, 56.00
12:05:52, 30-6-2022, 380, 24.90, 56.00
12:05:53, 30-6-2022, 378, 24.90, 56.00
12:05:54, 30-6-2022, 379, 24.90, 56.00
12:05:56, 30-6-2022, 378, 24.90, 56.00
12:05:57, 30-6-2022, 380, 24.90, 56.00
12:05:58, 30-6-2022, 378, 24.90, 56.00
12:05:59, 30-6-2022, 379, 24.90, 56.00
12:06:00, 30-6-2022, 379, 24.90, 56.00
12:06:02, 30-6-2022, 378, 24.90, 56.00
12:06:03, 30-6-2022, 380, 24.90, 56.00
12:06:04, 30-6-2022, 378, 24.90, 56.00
12:06:05, 30-6-2022, 380, 24.90, 56.00
12:06:07, 30-6-2022, 379, 24.90, 56.00
12:06:08, 30-6-2022, 379, 24.90, 56.00
