Time, Date, light, temperature, humidity
11:54:29, 30-6-2022, 367, 24.80, 53.00
11:54:30, 30-6-2022, 381, 24.80, 53.00
11:54:31, 30-6-2022, 381, 24.70, 58.00
11:54:33, 30-6-2022, 382, 24.70, 58.00
11:54:34, 30-6-2022, 381, 24.80, 56.00
11:54:35, 30-6-2022, 381, 24.80, 56.00
11:54:36, 30-6-2022, 382, 24.80, 56.00
11:54:37, 30-6-2022, 381, 24.80, 56.00
11:54:39, 30-6-2022, 381, 24.80, 56.00
11:54:40, 30-6-2022, 381, 24.80, 56.00
11:54:41, 30-6-2022, 380, 24.80, 56.00
11:54:42, 30-6-2022, 381, 24.80, 56.00
11:54:44, 30-6-2022, 382, 24.80, 56.00
11:54:45, 30-6-2022, 381, 24.80, 56.00
11:54:46, 30-6-2022, 380, 24.80, 56.00
11:54:47, 30-6-2022, 381, 24.80, 56.00
11:54:49, 30-6-2022, 382, 24.80, 56.00
11:54:50, 30-6-2022, 381, 24.80, 56.00
11:54:51, 30-6-2022, 380, 24.90, 56.00
11:54:52, 30-6-2022, 381, 24.90, 56.00
11:54:53, 30-6-2022, 382, 24.90, 56.00
11:54:55, 30-6-2022, 369, 24.90, 56.00
11:54:56, 30-6-2022, 380, 24.90, 56.00
11:54:57, 30-6-2022, 381, 24.90, 56.00
11:54:58, 30-6-2022, 381, 24.90, 56.00
11:55:00, 30-6-2022, 380, 24.90, 56.00
11:55:01, 30-6-2022, 380, 24.90, 56.00
11:55:02, 30-6-2022, 381, 24.90, 56.00
11:55:03, 30-6-2022, 380, 24.90, 56.00
11:55:05, 30-6-2022, 380, 24.90, 56.00
11:55:06, 30-6-2022, 380, 24.90, 56.00
11:55:07, 30-6-2022, 381, 24.90, 56.00
11:55:08, 30-6-2022, 380, 24.90, 56.00
11:55:09, 30-6-2022, 380, 24.90, 56.00
11:55:11, 30-6-2022, 381, 24.90, 56.00
11:55:12, 30-6-2022, 380, 24.90, 56.00
11:55:13, 30-6-2022, 379, 24.90, 56.00
11:55:14, 30-6-2022, 379, 24.90, 56.00
11:55:16, 30-6-2022, 381, 24.90, 56.00
11:55:17, 30-6-2022, 380, 24.90, 56.00
11:55:18, 30-6-2022, 379, 24.90, 55.00
11:55:19, 30-6-2022, 381, 24.90, 55.00
11:55:21, 30-6-2022, 380, 24.90, 56.00
11:55:22, 30-6-2022, 379, 24.90, 56.00
11:55:23, 30-6-2022, 380, 24.90, 55.00
11:55:24, 30-6-2022, 380, 24.90, 55.00
11:55:25, 30-6-2022, 379, 24.90, 56.00
11:55:27, 30-6-2022, 379, 24.90, 56.00
11:55:28, 30-6-2022, 381, 24.90, 55.00
11:55:29, 30-6-2022, 379, 24.90, 55.00
11:55:30, 30-6-2022, 379, 25.00, 55.00
11:55:32, 30-6-2022, 378, 25.00, 55.00
11:55:33, 30-6-2022, 377, 25.00, 56.00
11:55:34, 30-6-2022, 379, 25.00, 56.00
11:55:35, 30-6-2022, 380, 25.00, 55.00
11:55:37, 30-6-2022, 378, 25.00, 55.00
11:55:38, 30-6-2022, 379, 25.00, 56.00
11:55:39, 30-6-2022, 380, 25.00, 56.00
11:55:40, 30-6-2022, 380, 25.00, 55.00
11:55:41, 30-6-2022, 379, 25.00, 55.00
11:55:43, 30-6-2022, 379, 25.00, 55.00
11:55:44, 30-6-2022, 379, 25.00, 55.00
11:55:45, 30-6-2022, 378, 25.00, 55.00
11:55:46, 30-6-2022, 379, 25.00, 55.00
11:55:48, 30-6-2022, 380, 25.00, 56.00
11:55:49, 30-6-2022, 380, 25.00, 56.00
11:55:50, 30-6-2022, 379, 25.00, 55.00
11:55:51, 30-6-2022, 378, 25.00, 55.00
11:55:53, 30-6-2022, 380, 25.00, 55.00
11:55:54, 30-6-2022, 379, 25.00, 55.00
11:55:55, 30-6-2022, 378, 25.00, 55.00
11:55:56, 30-6-2022, 379, 25.00, 55.00
11:55:57, 30-6-2022, 379, 25.00, 55.00
11:55:59, 30-6-2022, 379, 25.00, 55.00
11:56:00, 30-6-2022, 378, 25.00, 55.00
11:56:01, 30-6-2022, 379, 25.00, 55.00
11:56:02, 30-6-2022, 380, 24.90, 55.00
11:56:04, 30-6-2022, 378, 24.90, 55.00
11:56:05, 30-6-2022, 379, 25.00, 55.00
11:56:06, 30-6-2022, 379, 25.00, 55.00
11:56:07, 30-6-2022, 380, 24.90, 55.00
11:56:09, 30-6-2022, 379, 24.90, 55.00
11:56:10, 30-6-2022, 379, 24.90, 55.00
11:56:11, 30-6-2022, 380, 24.90, 55.00
11:56:12, 30-6-2022, 379, 25.00, 55.00
11:56:13, 30-6-2022, 379, 25.00, 55.00
11:56:15, 30-6-2022, 380, 25.00, 55.00
11:56:16, 30-6-2022, 380, 25.00, 55.00
11:56:17, 30-6-2022, 379, 25.00, 55.00
11:56:18, 30-6-2022, 379, 25.00, 55.00
11:56:20, 30-6-2022, 380, 25.00, 55.00
11:56:21, 30-6-2022, 380, 25.00, 55.00
11:56:22, 30-6-2022, 378, 25.00, 55.00
11:56:23, 30-6-2022, 377, 25.00, 55.00
11:56:25, 30-6-2022, 377, 25.00, 55.00
11:56:26, 30-6-2022, 376, 25.00, 55.00
