0:02:23 18-6-2022, 230, 147
0:02:25 18-6-2022, 230, 148
0:02:26 18-6-2022, 229, 148
0:02:27 18-6-2022, 229, 149
0:02:28 18-6-2022, 229, 149
0:02:29 18-6-2022, 230, 149
0:02:31 18-6-2022, 229, 151
0:02:32 18-6-2022, 229, 150
0:02:33 18-6-2022, 230, 150
0:02:34 18-6-2022, 229, 150
0:02:36 18-6-2022, 229, 152
0:02:37 18-6-2022, 230, 151
0:02:38 18-6-2022, 230, 151
0:02:39 18-6-2022, 230, 151
0:02:40 18-6-2022, 229, 153
0:02:42 18-6-2022, 229, 152
0:02:43 18-6-2022, 229, 153
0:02:45 18-6-2022, 229, 152
0:02:46 18-6-2022, 229, 152
0:02:48 18-6-2022, 230, 153
0:02:49 18-6-2022, 229, 155
0:02:50 18-6-2022, 228, 154
0:02:51 18-6-2022, 223, 154
0:02:53 18-6-2022, 220, 154
0:02:54 18-6-2022, 212, 155
0:02:55 18-6-2022, 190, 155
0:02:56 18-6-2022, 219, 155
0:02:57 18-6-2022, 148, 156
0:02:59 18-6-2022, 97, 156
0:03:00 18-6-2022, 201, 156
0:03:01 18-6-2022, 222, 156
0:03:02 18-6-2022, 230, 157
0:03:03 18-6-2022, 229, 157
0:03:05 18-6-2022, 229, 156
0:03:06 18-6-2022, 229, 157
0:03:07 18-6-2022, 230, 157
0:03:08 18-6-2022, 230, 159
0:03:10 18-6-2022, 230, 157
0:03:11 18-6-2022, 229, 157
0:03:12 18-6-2022, 229, 158
0:03:13 18-6-2022, 229, 159
0:03:14 18-6-2022, 229, 159
0:03:16 18-6-2022, 229, 159
0:03:17 18-6-2022, 229, 158
0:03:18 18-6-2022, 230, 158
0:03:19 18-6-2022, 230, 159
0:03:21 18-6-2022, 230, 160
0:03:22 18-6-2022, 230, 160
0:03:23 18-6-2022, 229, 159
0:03:24 18-6-2022, 229, 160
0:03:25 18-6-2022, 229, 160
0:03:27 18-6-2022, 229, 160
0:03:28 18-6-2022, 229, 161
0:03:29 18-6-2022, 229, 161
0:03:30 18-6-2022, 230, 160
0:03:31 18-6-2022, 230, 161
0:03:33 18-6-2022, 230, 161
0:03:34 18-6-2022, 230, 161
0:03:35 18-6-2022, 230, 162
0:03:36 18-6-2022, 230, 162
0:03:38 18-6-2022, 229, 163
0:03:39 18-6-2022, 229, 161
0:03:40 18-6-2022, 229, 164
0:03:41 18-6-2022, 229, 163
0:03:42 18-6-2022, 229, 163
0:03:44 18-6-2022, 230, 164
0:03:45 18-6-2022, 230, 163
0:03:46 18-6-2022, 230, 163
0:03:47 18-6-2022, 230, 165
0:03:49 18-6-2022, 229, 164
0:03:50 18-6-2022, 229, 164
0:03:51 18-6-2022, 229, 164
0:03:52 18-6-2022, 229, 165
0:03:53 18-6-2022, 229, 165
0:03:55 18-6-2022, 229, 165
0:03:56 18-6-2022, 229, 166
0:03:57 18-6-2022, 230, 165
0:03:58 18-6-2022, 230, 165
0:03:59 18-6-2022, 230, 166
0:04:01 18-6-2022, 230, 165
0:04:02 18-6-2022, 230, 166
0:04:03 18-6-2022, 230, 168
0:04:04 18-6-2022, 229, 166
0:04:06 18-6-2022, 229, 166
0:04:07 18-6-2022, 229, 167
0:04:08 18-6-2022, 229, 167
0:04:09 18-6-2022, 229, 168
0:04:10 18-6-2022, 230, 168
0:04:12 18-6-2022, 230, 168
0:04:13 18-6-2022, 230, 168
0:04:14 18-6-2022, 229, 168
0:04:15 18-6-2022, 229, 168
0:04:17 18-6-2022, 229, 169
0:04:18 18-6-2022, 229, 168
0:04:19 18-6-2022, 230, 171
0:04:20 18-6-2022, 229, 170
0:04:21 18-6-2022, 229, 170
0:04:23 18-6-2022, 229, 170
0:04:24 18-6-2022, 230, 172
0:04:25 18-6-2022, 230, 171
0:04:26 18-6-2022, 230, 170
0:04:28 18-6-2022, 230, 171
0:04:29 18-6-2022, 229, 172
0:04:30 18-6-2022, 229, 172
0:04:31 18-6-2022, 229, 173
0:04:32 18-6-2022, 229, 171
0:04:34 18-6-2022, 229, 172
0:04:35 18-6-2022, 229, 172
0:04:36 18-6-2022, 230, 173
0:04:37 18-6-2022, 230, 172
0:04:38 18-6-2022, 230, 174
0:04:40 18-6-2022, 229, 174
0:04:41 18-6-2022, 229, 173
0:04:42 18-6-2022, 229, 173
0:04:43 18-6-2022, 229, 173
0:04:45 18-6-2022, 229, 174
0:04:46 18-6-2022, 229, 174
0:04:47 18-6-2022, 229, 174
0:04:48 18-6-2022, 229, 174
0:04:49 18-6-2022, 230, 175
0:04:51 18-6-2022, 230, 176
0:04:52 18-6-2022, 229, 175
0:04:53 18-6-2022, 229, 175
0:04:54 18-6-2022, 229, 175
0:04:56 18-6-2022, 229, 177
0:04:57 18-6-2022, 229, 175
0:04:58 18-6-2022, 229, 177
0:04:59 18-6-2022, 230, 175
0:05:00 18-6-2022, 230, 177
0:05:02 18-6-2022, 229, 178
