11:40:19 27-6-2022, 291, 26.60, 36.00
11:40:21 27-6-2022, 292, 26.50, 36.00
11:40:22 27-6-2022, 291, 26.50, 36.00
11:40:23 27-6-2022, 291, 26.50, 36.00
11:40:24 27-6-2022, 290, 26.50, 36.00
11:40:26 27-6-2022, 287, 26.40, 36.00
11:40:27 27-6-2022, 290, 26.40, 36.00
11:40:28 27-6-2022, 290, 26.40, 35.00
11:40:29 27-6-2022, 290, 26.40, 35.00
11:40:30 27-6-2022, 288, 26.40, 36.00
11:40:32 27-6-2022, 294, 26.40, 36.00
11:40:33 27-6-2022, 293, 26.40, 35.00
11:40:34 27-6-2022, 293, 26.40, 35.00
11:40:35 27-6-2022, 294, 26.30, 35.00
11:40:37 27-6-2022, 294, 26.30, 35.00
11:40:38 27-6-2022, 293, 26.30, 36.00
11:40:39 27-6-2022, 286, 26.30, 36.00
11:40:40 27-6-2022, 287, 26.30, 35.00
11:40:42 27-6-2022, 287, 26.30, 35.00
11:40:43 27-6-2022, 286, 26.30, 36.00
11:40:44 27-6-2022, 288, 26.30, 36.00
11:40:45 27-6-2022, 289, 26.30, 36.00
11:40:46 27-6-2022, 288, 26.30, 36.00
11:40:48 27-6-2022, 288, 26.20, 36.00
11:40:49 27-6-2022, 289, 26.20, 36.00
11:40:50 27-6-2022, 289, 26.10, 36.00
11:40:51 27-6-2022, 289, 26.10, 36.00
11:40:53 27-6-2022, 294, 26.10, 36.00
11:40:54 27-6-2022, 291, 26.10, 36.00
11:40:55 27-6-2022, 292, 26.10, 36.00
11:40:56 27-6-2022, 289, 26.10, 36.00
11:40:58 27-6-2022, 258, 26.10, 36.00
11:40:59 27-6-2022, 236, 26.10, 36.00
11:41:00 27-6-2022, 235, 26.10, 36.00
11:41:01 27-6-2022, 210, 26.10, 36.00
11:41:03 27-6-2022, 165, 26.00, 37.00
11:41:04 27-6-2022, 187, 26.00, 37.00
11:41:05 27-6-2022, 221, 26.00, 38.00
11:41:06 27-6-2022, 298, 26.00, 38.00
11:41:07 27-6-2022, 309, 26.10, 38.00
11:41:09 27-6-2022, 307, 26.10, 38.00
11:41:10 27-6-2022, 327, 26.00, 39.00
11:41:11 27-6-2022, 325, 26.00, 39.00
11:41:12 27-6-2022, 173, 26.00, 43.00
11:41:14 27-6-2022, 205, 26.00, 43.00
11:41:15 27-6-2022, 97, 26.00, 42.00
11:41:16 27-6-2022, 351, 26.00, 42.00
11:41:17 27-6-2022, 372, 26.00, 46.00
11:41:18 27-6-2022, 376, 26.00, 46.00
11:41:20 27-6-2022, 377, 26.00, 43.00
11:41:21 27-6-2022, 376, 26.00, 43.00
11:41:22 27-6-2022, 375, 26.00, 43.00
11:41:23 27-6-2022, 374, 26.00, 43.00
11:41:25 27-6-2022, 374, 26.00, 42.00
11:41:26 27-6-2022, 374, 26.00, 42.00
11:41:27 27-6-2022, 374, 26.00, 41.00
11:41:28 27-6-2022, 374, 26.00, 41.00
11:41:30 27-6-2022, 373, 26.00, 41.00
11:41:31 27-6-2022, 373, 26.00, 41.00
11:41:32 27-6-2022, 373, 25.90, 39.00
11:41:33 27-6-2022, 373, 25.90, 39.00
11:41:34 27-6-2022, 374, 26.00, 40.00
11:41:36 27-6-2022, 373, 26.00, 40.00
11:41:37 27-6-2022, 372, 26.00, 39.00
11:41:38 27-6-2022, 374, 26.00, 39.00
11:41:39 27-6-2022, 373, 25.90, 38.00
11:41:41 27-6-2022, 372, 25.90, 38.00
11:41:42 27-6-2022, 373, 25.80, 38.00
11:41:43 27-6-2022, 374, 25.80, 38.00
11:41:44 27-6-2022, 374, 25.80, 37.00
11:41:46 27-6-2022, 373, 25.80, 37.00
11:41:47 27-6-2022, 373, 25.80, 37.00
11:41:48 27-6-2022, 373, 25.80, 37.00
11:41:49 27-6-2022, 374, 25.80, 37.00
11:41:50 27-6-2022, 374, 25.80, 37.00
11:41:52 27-6-2022, 373, 25.80, 37.00
11:41:53 27-6-2022, 374, 25.80, 37.00
11:41:54 27-6-2022, 373, 25.70, 37.00
11:41:55 27-6-2022, 372, 25.70, 37.00
11:41:57 27-6-2022, 372, 25.70, 37.00
11:41:58 27-6-2022, 373, 25.70, 37.00
11:41:59 27-6-2022, 373, 25.70, 37.00
11:42:00 27-6-2022, 373, 25.70, 37.00
11:42:02 27-6-2022, 372, 25.70, 37.00
11:42:03 27-6-2022, 372, 25.70, 37.00
11:42:04 27-6-2022, 373, 25.60, 37.00
11:42:05 27-6-2022, 374, 25.60, 37.00
11:42:06 27-6-2022, 373, 25.60, 37.00
11:42:08 27-6-2022, 372, 25.60, 37.00
11:42:09 27-6-2022, 372, 25.60, 37.00
11:42:10 27-6-2022, 372, 25.60, 37.00
11:42:11 27-6-2022, 372, 25.50, 37.00
11:42:13 27-6-2022, 373, 25.50, 37.00
11:42:14 27-6-2022, 373, 25.50, 37.00
11:42:15 27-6-2022, 372, 25.50, 37.00
11:42:16 27-6-2022, 372, 25.40, 37.00
11:42:18 27-6-2022, 372, 25.40, 37.00
11:42:19 27-6-2022, 373, 25.40, 37.00
11:42:20 27-6-2022, 373, 25.40, 37.00
11:42:21 27-6-2022, 372, 25.40, 37.00
11:42:22 27-6-2022, 372, 25.40, 37.00
11:42:24 27-6-2022, 372, 25.30, 37.00
11:42:25 27-6-2022, 373, 25.30, 37.00
11:42:26 27-6-2022, 373, 25.30, 37.00
11:42:27 27-6-2022, 372, 25.30, 37.00
11:42:29 27-6-2022, 372, 25.30, 37.00
11:42:30 27-6-2022, 372, 25.30, 37.00
11:42:31 27-6-2022, 371, 25.30, 37.00
11:42:32 27-6-2022, 372, 25.30, 37.00
11:42:34 27-6-2022, 372, 25.20, 37.00
11:42:35 27-6-2022, 373, 25.20, 37.00
11:42:36 27-6-2022, 373, 25.20, 37.00
11:42:37 27-6-2022, 372, 25.20, 37.00
11:42:38 27-6-2022, 372, 25.20, 37.00
11:42:40 27-6-2022, 372, 25.20, 37.00
11:42:41 27-6-2022, 373, 25.10, 37.00
11:42:42 27-6-2022, 373, 25.10, 37.00
11:42:43 27-6-2022, 372, 25.10, 38.00
11:42:45 27-6-2022, 371, 25.10, 38.00
11:42:46 27-6-2022, 373, 25.10, 37.00
11:42:47 27-6-2022, 372, 25.10, 37.00
11:42:48 27-6-2022, 371, 25.00, 38.00
11:42:49 27-6-2022, 372, 25.00, 38.00
11:42:51 27-6-2022, 373, 25.00, 38.00
11:42:52 27-6-2022, 372, 25.00, 38.00
11:42:53 27-6-2022, 372, 24.90, 38.00
11:42:54 27-6-2022, 371, 24.90, 38.00
11:42:56 27-6-2022, 371, 24.90, 38.00
11:42:57 27-6-2022, 371, 24.90, 38.00
11:42:58 27-6-2022, 372, 24.90, 38.00
11:42:59 27-6-2022, 372, 24.90, 38.00
11:43:01 27-6-2022, 373, 24.90, 38.00
11:43:02 27-6-2022, 373, 24.90, 38.00
11:43:03 27-6-2022, 372, 24.80, 38.00
11:43:04 27-6-2022, 372, 24.80, 38.00
11:43:05 27-6-2022, 371, 24.80, 38.00
11:43:07 27-6-2022, 371, 24.80, 38.00
11:43:08 27-6-2022, 372, 24.80, 38.00
11:43:09 27-6-2022, 372, 24.80, 38.00
11:43:10 27-6-2022, 372, 24.80, 38.00
11:43:12 27-6-2022, 371, 24.80, 38.00
11:43:13 27-6-2022, 371, 24.70, 38.00
11:43:14 27-6-2022, 372, 24.70, 38.00
11:43:15 27-6-2022, 372, 24.70, 38.00
11:43:17 27-6-2022, 371, 24.70, 38.00
11:43:18 27-6-2022, 371, 24.70, 38.00
11:43:19 27-6-2022, 372, 24.70, 38.00
11:43:20 27-6-2022, 372, 24.70, 39.00
11:43:21 27-6-2022, 371, 24.70, 39.00
11:43:23 27-6-2022, 371, 24.70, 39.00
11:43:24 27-6-2022, 372, 24.70, 39.00
11:43:25 27-6-2022, 372, 24.60, 39.00
11:43:26 27-6-2022, 371, 24.60, 39.00
11:43:28 27-6-2022, 371, 24.60, 39.00
11:43:29 27-6-2022, 372, 24.60, 39.00
11:43:30 27-6-2022, 372, 24.60, 39.00
11:43:31 27-6-2022, 371, 24.60, 39.00
11:43:33 27-6-2022, 372, 24.60, 39.00
11:43:34 27-6-2022, 372, 24.60, 39.00
11:43:35 27-6-2022, 371, 24.60, 39.00
11:43:36 27-6-2022, 371, 24.60, 39.00
11:43:37 27-6-2022, 372, 24.50, 39.00
11:43:39 27-6-2022, 371, 24.50, 39.00
11:43:40 27-6-2022, 371, 24.50, 39.00
11:43:41 27-6-2022, 372, 24.50, 39.00
11:43:42 27-6-2022, 372, 24.50, 39.00
11:43:44 27-6-2022, 372, 24.50, 39.00
11:43:45 27-6-2022, 371, 24.50, 39.00
11:43:46 27-6-2022, 371, 24.50, 39.00
11:43:47 27-6-2022, 372, 24.40, 39.00
11:43:49 27-6-2022, 372, 24.40, 39.00
11:43:50 27-6-2022, 371, 24.40, 39.00
11:43:51 27-6-2022, 371, 24.40, 39.00
11:43:53 27-6-2022, 372, 24.40, 39.00
11:43:54 27-6-2022, 372, 24.40, 39.00
11:43:55 27-6-2022, 371, 24.40, 40.00
11:43:56 27-6-2022, 371, 24.40, 40.00
11:43:57 27-6-2022, 370, 24.40, 40.00
11:43:59 27-6-2022, 371, 24.40, 40.00
11:44:00 27-6-2022, 372, 24.40, 40.00
11:44:01 27-6-2022, 372, 24.40, 40.00
11:44:02 27-6-2022, 371, 24.40, 40.00
11:44:04 27-6-2022, 371, 24.40, 40.00
11:44:05 27-6-2022, 371, 24.30, 40.00
11:44:06 27-6-2022, 371, 24.30, 40.00
11:44:07 27-6-2022, 372, 24.30, 40.00
11:44:08 27-6-2022, 371, 24.30, 40.00
11:44:10 27-6-2022, 370, 24.30, 40.00
11:44:11 27-6-2022, 370, 24.30, 40.00
11:44:12 27-6-2022, 371, 24.30, 40.00
11:44:13 27-6-2022, 371, 24.30, 40.00
11:44:15 27-6-2022, 371, 24.30, 40.00
11:44:16 27-6-2022, 372, 24.30, 40.00
11:44:17 27-6-2022, 370, 24.30, 40.00
11:44:18 27-6-2022, 370, 24.30, 40.00
11:44:20 27-6-2022, 370, 24.30, 40.00
11:44:21 27-6-2022, 371, 24.30, 40.00
11:44:22 27-6-2022, 371, 24.20, 40.00
11:44:23 27-6-2022, 371, 24.20, 40.00
11:44:24 27-6-2022, 370, 24.20, 40.00
11:44:26 27-6-2022, 371, 24.20, 40.00
11:44:27 27-6-2022, 371, 24.20, 40.00
11:44:28 27-6-2022, 371, 24.20, 40.00
11:44:29 27-6-2022, 370, 24.20, 40.00
11:44:31 27-6-2022, 371, 24.20, 40.00
11:44:32 27-6-2022, 371, 24.20, 40.00
11:44:33 27-6-2022, 372, 24.20, 40.00
11:44:34 27-6-2022, 370, 24.20, 40.00
11:44:36 27-6-2022, 370, 24.20, 40.00
11:44:37 27-6-2022, 371, 24.20, 40.00
11:44:38 27-6-2022, 372, 24.20, 40.00
11:44:39 27-6-2022, 371, 24.20, 41.00
11:44:40 27-6-2022, 371, 24.20, 41.00
11:44:42 27-6-2022, 370, 24.10, 40.00
11:44:43 27-6-2022, 370, 24.10, 40.00
11:44:44 27-6-2022, 371, 24.10, 41.00
11:44:45 27-6-2022, 371, 24.10, 41.00
11:44:47 27-6-2022, 371, 24.10, 41.00
11:44:48 27-6-2022, 371, 24.10, 41.00
11:44:49 27-6-2022, 370, 24.10, 41.00
11:44:50 27-6-2022, 371, 24.10, 41.00
11:44:52 27-6-2022, 371, 24.10, 41.00
11:44:53 27-6-2022, 372, 24.10, 41.00
11:44:54 27-6-2022, 371, 24.10, 41.00
11:44:55 27-6-2022, 370, 24.10, 41.00
11:44:56 27-6-2022, 370, 24.10, 41.00
11:44:58 27-6-2022, 371, 24.10, 41.00
11:44:59 27-6-2022, 372, 24.10, 41.00
11:45:00 27-6-2022, 371, 24.10, 41.00
11:45:01 27-6-2022, 370, 24.10, 41.00
11:45:03 27-6-2022, 370, 24.10, 41.00
11:45:04 27-6-2022, 371, 24.10, 41.00
11:45:05 27-6-2022, 371, 24.10, 41.00
11:45:06 27-6-2022, 371, 24.10, 41.00
11:45:08 27-6-2022, 371, 24.10, 41.00
11:45:09 27-6-2022, 370, 24.10, 41.00
11:45:10 27-6-2022, 370, 24.10, 41.00
11:45:11 27-6-2022, 371, 24.10, 41.00
11:45:12 27-6-2022, 371, 24.10, 41.00
11:45:14 27-6-2022, 371, 24.10, 41.00
11:45:15 27-6-2022, 371, 24.10, 41.00
11:45:16 27-6-2022, 370, 24.10, 41.00
11:45:17 27-6-2022, 371, 24.10, 41.00
11:45:19 27-6-2022, 370, 24.10, 41.00
11:45:20 27-6-2022, 370, 24.10, 41.00
11:45:21 27-6-2022, 371, 24.10, 41.00
11:45:22 27-6-2022, 371, 24.10, 41.00
11:45:24 27-6-2022, 371, 24.00, 41.00
11:45:25 27-6-2022, 371, 24.00, 41.00
11:45:26 27-6-2022, 371, 24.10, 41.00
11:45:27 27-6-2022, 372, 24.10, 41.00
11:45:28 27-6-2022, 371, 24.00, 41.00
11:45:30 27-6-2022, 370, 24.00, 41.00
11:45:31 27-6-2022, 370, 24.00, 41.00
11:45:32 27-6-2022, 371, 24.00, 41.00
11:45:33 27-6-2022, 372, 24.00, 41.00
11:45:35 27-6-2022, 371, 24.00, 41.00
11:45:36 27-6-2022, 371, 24.00, 41.00
11:45:37 27-6-2022, 371, 24.00, 41.00
11:45:38 27-6-2022, 371, 24.00, 41.00
11:45:40 27-6-2022, 372, 24.00, 41.00
11:45:41 27-6-2022, 372, 24.00, 41.00
11:45:42 27-6-2022, 372, 24.00, 41.00
11:45:43 27-6-2022, 372, 24.00, 41.00
11:45:44 27-6-2022, 371, 24.00, 41.00
11:45:46 27-6-2022, 371, 24.00, 41.00
11:45:47 27-6-2022, 372, 24.00, 41.00
11:45:48 27-6-2022, 372, 24.00, 41.00
11:45:49 27-6-2022, 372, 24.00, 41.00
11:45:51 27-6-2022, 373, 24.00, 41.00
11:45:52 27-6-2022, 374, 24.00, 41.00
11:45:53 27-6-2022, 374, 24.00, 41.00
11:45:54 27-6-2022, 374, 24.00, 41.00
11:45:56 27-6-2022, 374, 24.00, 41.00
11:45:57 27-6-2022, 374, 24.00, 41.00
11:45:58 27-6-2022, 375, 24.00, 41.00
11:45:59 27-6-2022, 376, 24.00, 41.00
11:46:00 27-6-2022, 376, 23.90, 42.00
11:46:02 27-6-2022, 376, 23.90, 42.00
11:46:03 27-6-2022, 375, 23.90, 42.00
11:46:04 27-6-2022, 375, 23.90, 42.00
11:46:05 27-6-2022, 375, 23.90, 42.00
11:46:07 27-6-2022, 376, 23.90, 42.00
11:46:08 27-6-2022, 376, 23.90, 42.00
11:46:09 27-6-2022, 376, 23.90, 42.00
11:46:10 27-6-2022, 376, 23.90, 42.00
11:46:12 27-6-2022, 377, 23.90, 42.00
11:46:13 27-6-2022, 376, 23.90, 42.00
11:46:14 27-6-2022, 375, 23.90, 42.00
11:46:15 27-6-2022, 375, 23.90, 42.00
11:46:16 27-6-2022, 376, 23.90, 42.00
11:46:18 27-6-2022, 375, 23.90, 42.00
11:46:19 27-6-2022, 375, 23.90, 42.00
11:46:20 27-6-2022, 375, 23.90, 42.00
11:46:21 27-6-2022, 375, 23.90, 42.00
11:46:23 27-6-2022, 376, 23.90, 42.00
11:46:24 27-6-2022, 375, 23.90, 42.00
11:46:25 27-6-2022, 374, 23.90, 42.00
11:46:26 27-6-2022, 374, 23.90, 42.00
11:46:28 27-6-2022, 375, 23.90, 42.00
11:46:29 27-6-2022, 375, 23.90, 42.00
11:46:30 27-6-2022, 375, 23.90, 42.00
11:46:31 27-6-2022, 373, 23.90, 42.00
11:46:32 27-6-2022, 373, 23.90, 42.00
11:46:34 27-6-2022, 373, 23.90, 42.00
11:46:35 27-6-2022, 373, 23.80, 42.00
11:46:36 27-6-2022, 374, 23.80, 42.00
11:46:37 27-6-2022, 373, 23.80, 42.00
11:46:39 27-6-2022, 372, 23.80, 42.00
11:46:40 27-6-2022, 372, 23.80, 42.00
11:46:41 27-6-2022, 372, 23.80, 42.00
11:46:42 27-6-2022, 373, 23.80, 42.00
11:46:43 27-6-2022, 374, 23.80, 42.00
11:46:45 27-6-2022, 373, 23.80, 42.00
11:46:46 27-6-2022, 373, 23.80, 42.00
11:46:47 27-6-2022, 373, 23.80, 42.00
11:46:48 27-6-2022, 373, 23.80, 42.00
11:46:50 27-6-2022, 374, 23.80, 42.00
11:46:51 27-6-2022, 375, 23.80, 42.00
11:46:52 27-6-2022, 375, 23.80, 42.00
11:46:53 27-6-2022, 375, 23.80, 42.00
11:46:55 27-6-2022, 374, 23.80, 42.00
11:46:56 27-6-2022, 374, 23.80, 42.00
11:46:57 27-6-2022, 375, 23.80, 42.00
11:46:58 27-6-2022, 375, 23.80, 42.00
11:46:59 27-6-2022, 375, 23.80, 42.00
11:47:01 27-6-2022, 374, 23.80, 42.00
11:47:02 27-6-2022, 374, 23.80, 42.00
11:47:03 27-6-2022, 374, 23.80, 42.00
11:47:04 27-6-2022, 373, 23.80, 42.00
11:47:06 27-6-2022, 373, 23.80, 42.00
11:47:07 27-6-2022, 370, 23.80, 42.00
11:47:08 27-6-2022, 373, 23.80, 42.00
11:47:09 27-6-2022, 372, 23.80, 42.00
11:47:11 27-6-2022, 367, 23.80, 42.00
11:47:12 27-6-2022, 367, 23.80, 42.00
11:47:13 27-6-2022, 368, 23.80, 42.00
11:47:14 27-6-2022, 367, 23.80, 42.00
11:47:15 27-6-2022, 367, 23.80, 42.00
11:47:17 27-6-2022, 368, 23.80, 42.00
11:47:18 27-6-2022, 374, 23.80, 42.00
11:47:19 27-6-2022, 374, 23.80, 42.00
11:47:20 27-6-2022, 368, 23.80, 42.00
11:47:22 27-6-2022, 369, 23.70, 42.00
11:47:23 27-6-2022, 365, 23.70, 42.00
11:47:24 27-6-2022, 367, 23.70, 42.00
11:47:25 27-6-2022, 369, 23.70, 42.00
11:47:27 27-6-2022, 373, 23.70, 42.00
11:47:28 27-6-2022, 374, 23.70, 42.00
11:47:29 27-6-2022, 375, 23.70, 42.00
11:47:30 27-6-2022, 375, 23.70, 42.00
11:47:31 27-6-2022, 376, 23.70, 42.00
11:47:33 27-6-2022, 376, 23.70, 42.00
11:47:34 27-6-2022, 375, 23.70, 42.00
11:47:35 27-6-2022, 374, 23.70, 42.00
11:47:36 27-6-2022, 375, 23.70, 42.00
11:47:38 27-6-2022, 376, 23.70, 42.00
11:47:39 27-6-2022, 376, 23.70, 42.00
11:47:40 27-6-2022, 375, 23.70, 42.00
11:47:41 27-6-2022, 375, 23.70, 42.00
11:47:43 27-6-2022, 375, 23.70, 42.00
11:47:44 27-6-2022, 376, 23.70, 42.00
11:47:45 27-6-2022, 376, 23.70, 42.00
11:47:46 27-6-2022, 375, 23.70, 42.00
11:47:47 27-6-2022, 374, 23.70, 42.00
11:47:49 27-6-2022, 375, 23.70, 43.00
11:47:50 27-6-2022, 376, 23.70, 43.00
11:47:51 27-6-2022, 376, 23.70, 42.00
11:47:52 27-6-2022, 375, 23.70, 42.00
11:47:54 27-6-2022, 375, 23.70, 43.00
11:47:55 27-6-2022, 375, 23.70, 43.00
11:47:56 27-6-2022, 376, 23.70, 43.00
11:47:57 27-6-2022, 375, 23.70, 43.00
11:47:59 27-6-2022, 374, 23.70, 43.00
11:48:00 27-6-2022, 375, 23.70, 43.00
11:48:01 27-6-2022, 375, 23.70, 42.00
11:48:02 27-6-2022, 375, 23.70, 42.00
11:48:03 27-6-2022, 376, 23.70, 43.00
11:48:05 27-6-2022, 375, 23.70, 43.00
11:48:06 27-6-2022, 376, 23.70, 43.00
11:48:07 27-6-2022, 375, 23.70, 43.00
11:48:08 27-6-2022, 375, 23.70, 43.00
11:48:10 27-6-2022, 376, 23.70, 43.00
11:48:11 27-6-2022, 376, 23.70, 43.00
11:48:12 27-6-2022, 375, 23.70, 43.00
11:48:13 27-6-2022, 375, 23.70, 43.00
11:48:15 27-6-2022, 376, 23.70, 43.00
11:48:16 27-6-2022, 375, 23.70, 43.00
11:48:17 27-6-2022, 374, 23.70, 43.00
11:48:18 27-6-2022, 375, 23.70, 43.00
11:48:19 27-6-2022, 375, 23.70, 43.00
11:48:21 27-6-2022, 376, 23.70, 43.00
11:48:22 27-6-2022, 374, 23.70, 43.00
11:48:23 27-6-2022, 375, 23.70, 43.00
11:48:24 27-6-2022, 376, 23.70, 43.00
11:48:26 27-6-2022, 375, 23.70, 43.00
11:48:27 27-6-2022, 374, 23.70, 43.00
11:48:28 27-6-2022, 375, 23.70, 43.00
11:48:29 27-6-2022, 376, 23.70, 43.00
11:48:31 27-6-2022, 376, 23.70, 43.00
11:48:32 27-6-2022, 375, 23.70, 43.00
11:48:33 27-6-2022, 375, 23.70, 43.00
11:48:34 27-6-2022, 375, 23.70, 43.00
11:48:35 27-6-2022, 376, 23.70, 43.00
11:48:37 27-6-2022, 375, 23.70, 43.00
11:48:38 27-6-2022, 375, 23.70, 43.00
11:48:39 27-6-2022, 375, 23.70, 43.00
11:48:40 27-6-2022, 376, 23.70, 43.00
11:48:42 27-6-2022, 375, 23.70, 43.00
11:48:43 27-6-2022, 375, 23.70, 43.00
11:48:44 27-6-2022, 376, 23.70, 43.00
11:48:45 27-6-2022, 375, 23.70, 43.00
11:48:46 27-6-2022, 375, 23.70, 43.00
11:48:48 27-6-2022, 376, 23.70, 43.00
11:48:49 27-6-2022, 376, 23.70, 43.00
11:48:50 27-6-2022, 375, 23.70, 43.00
11:48:51 27-6-2022, 375, 23.70, 43.00
11:48:53 27-6-2022, 376, 23.70, 43.00
11:48:54 27-6-2022, 375, 23.70, 43.00
11:48:55 27-6-2022, 376, 23.60, 43.00
11:48:56 27-6-2022, 376, 23.60, 43.00
11:48:57 27-6-2022, 375, 23.60, 43.00
11:48:59 27-6-2022, 376, 23.60, 43.00
11:49:00 27-6-2022, 376, 23.70, 43.00
11:49:01 27-6-2022, 375, 23.70, 43.00
11:49:02 27-6-2022, 374, 23.60, 43.00
11:49:04 27-6-2022, 374, 23.60, 43.00
11:49:05 27-6-2022, 376, 23.60, 43.00
11:49:06 27-6-2022, 376, 23.60, 43.00
11:49:07 27-6-2022, 375, 23.60, 43.00
11:49:08 27-6-2022, 374, 23.60, 43.00
11:49:10 27-6-2022, 375, 23.60, 43.00
11:49:11 27-6-2022, 376, 23.60, 43.00
11:49:12 27-6-2022, 376, 23.60, 43.00
11:49:13 27-6-2022, 375, 23.60, 43.00
11:49:15 27-6-2022, 376, 23.60, 43.00
11:49:16 27-6-2022, 376, 23.60, 43.00
11:49:18 27-6-2022, 375, 23.60, 42.00
11:49:20 27-6-2022, 376, 23.60, 42.00
11:49:21 27-6-2022, 375, 23.60, 41.00
11:49:22 27-6-2022, 375, 23.60, 41.00
11:49:23 27-6-2022, 376, 23.60, 42.00
11:49:25 27-6-2022, 376, 23.60, 42.00
11:49:26 27-6-2022, 375, 23.60, 43.00
11:49:27 27-6-2022, 375, 23.60, 43.00
11:49:28 27-6-2022, 375, 23.60, 43.00
11:49:29 27-6-2022, 375, 23.60, 43.00
11:49:31 27-6-2022, 376, 23.60, 43.00
11:49:32 27-6-2022, 376, 23.60, 43.00
11:49:33 27-6-2022, 375, 23.60, 43.00
11:49:34 27-6-2022, 373, 23.60, 43.00
11:49:36 27-6-2022, 372, 23.60, 43.00
11:49:37 27-6-2022, 372, 23.60, 43.00
11:49:38 27-6-2022, 373, 23.60, 43.00
11:49:39 27-6-2022, 373, 23.60, 43.00
11:49:41 27-6-2022, 375, 23.60, 43.00
11:49:42 27-6-2022, 374, 23.60, 43.00
11:49:43 27-6-2022, 374, 23.60, 43.00
11:49:44 27-6-2022, 374, 23.60, 43.00
11:49:45 27-6-2022, 375, 23.60, 43.00
11:49:47 27-6-2022, 376, 23.60, 43.00
11:49:48 27-6-2022, 376, 23.60, 43.00
11:49:49 27-6-2022, 375, 23.60, 43.00
11:49:50 27-6-2022, 374, 23.60, 43.00
11:49:52 27-6-2022, 375, 23.60, 43.00
11:49:53 27-6-2022, 375, 23.60, 43.00
11:49:54 27-6-2022, 374, 23.60, 43.00
