22:43:45 17-6-2022, 236
22:43:46 17-6-2022, 232
22:43:47 17-6-2022, 234
22:43:48 17-6-2022, 235
22:43:49 17-6-2022, 235
22:43:51 17-6-2022, 234
22:43:52 17-6-2022, 235
22:43:53 17-6-2022, 235
22:43:54 17-6-2022, 235
22:43:56 17-6-2022, 235
22:43:57 17-6-2022, 235
22:43:58 17-6-2022, 235
22:43:59 17-6-2022, 235
22:44:00 17-6-2022, 234
22:44:02 17-6-2022, 234
22:44:03 17-6-2022, 234
22:44:04 17-6-2022, 234
22:44:05 17-6-2022, 235
22:44:07 17-6-2022, 235
22:44:08 17-6-2022, 236
22:44:09 17-6-2022, 237
22:44:10 17-6-2022, 237
22:44:11 17-6-2022, 237
22:44:13 17-6-2022, 236
22:44:14 17-6-2022, 236
22:44:15 17-6-2022, 236
22:44:16 17-6-2022, 236
22:44:18 17-6-2022, 237
22:44:19 17-6-2022, 237
22:44:20 17-6-2022, 237
22:44:21 17-6-2022, 236
22:44:22 17-6-2022, 236
22:44:24 17-6-2022, 236
22:44:25 17-6-2022, 236
22:44:26 17-6-2022, 236
22:44:27 17-6-2022, 236
22:44:28 17-6-2022, 237
22:44:30 17-6-2022, 237
22:44:31 17-6-2022, 237
22:44:32 17-6-2022, 237
22:44:33 17-6-2022, 237
22:44:35 17-6-2022, 236
22:44:36 17-6-2022, 236
22:44:37 17-6-2022, 236
22:44:38 17-6-2022, 236
22:44:39 17-6-2022, 236
22:44:41 17-6-2022, 236
22:44:42 17-6-2022, 236
22:44:43 17-6-2022, 236
22:44:44 17-6-2022, 236
22:44:46 17-6-2022, 236
22:44:47 17-6-2022, 236
22:44:48 17-6-2022, 236
22:44:49 17-6-2022, 236
22:44:50 17-6-2022, 236
