Time, Date, light, temperature, humidity
12:43:22, 29-6-2022, 379, 23.30, 57.00
12:43:23, 29-6-2022, 380, 23.30, 57.00
12:43:24, 29-6-2022, 379, 23.30, 62.00
12:43:26, 29-6-2022, 378, 23.30, 62.00
12:43:27, 29-6-2022, 379, 23.30, 61.00
12:43:28, 29-6-2022, 379, 23.30, 61.00
12:43:29, 29-6-2022, 380, 23.30, 61.00
12:43:30, 29-6-2022, 379, 23.30, 61.00
12:43:32, 29-6-2022, 378, 23.30, 61.00
12:43:33, 29-6-2022, 379, 23.30, 61.00
12:43:34, 29-6-2022, 380, 23.30, 61.00
12:43:35, 29-6-2022, 379, 23.30, 61.00
12:43:37, 29-6-2022, 378, 23.30, 61.00
12:43:38, 29-6-2022, 378, 23.30, 61.00
12:43:39, 29-6-2022, 379, 23.40, 61.00
12:43:40, 29-6-2022, 379, 23.40, 61.00
12:43:42, 29-6-2022, 378, 23.40, 61.00
12:43:43, 29-6-2022, 379, 23.40, 61.00
12:43:44, 29-6-2022, 379, 23.30, 61.00
12:43:45, 29-6-2022, 379, 23.30, 61.00
12:43:46, 29-6-2022, 378, 23.30, 61.00
12:43:48, 29-6-2022, 379, 23.30, 61.00
12:43:49, 29-6-2022, 379, 23.40, 61.00
12:43:50, 29-6-2022, 379, 23.40, 61.00
12:43:51, 29-6-2022, 379, 23.30, 61.00
12:43:53, 29-6-2022, 378, 23.30, 61.00
12:43:54, 29-6-2022, 379, 23.40, 61.00
12:43:55, 29-6-2022, 380, 23.40, 61.00
12:43:56, 29-6-2022, 379, 23.40, 61.00
12:43:58, 29-6-2022, 379, 23.40, 61.00
12:43:59, 29-6-2022, 380, 23.40, 61.00
12:44:00, 29-6-2022, 379, 23.40, 61.00
12:44:01, 29-6-2022, 379, 23.40, 61.00
12:44:02, 29-6-2022, 378, 23.40, 61.00
12:44:04, 29-6-2022, 379, 23.40, 61.00
12:44:05, 29-6-2022, 379, 23.40, 61.00
12:44:06, 29-6-2022, 381, 23.40, 61.00
12:44:07, 29-6-2022, 380, 23.40, 61.00
12:44:09, 29-6-2022, 379, 23.40, 61.00
12:44:10, 29-6-2022, 378, 23.40, 61.00
12:44:11, 29-6-2022, 379, 23.40, 61.00
12:44:12, 29-6-2022, 378, 23.40, 61.00
12:44:14, 29-6-2022, 377, 23.40, 61.00
12:44:15, 29-6-2022, 378, 23.40, 61.00
12:44:16, 29-6-2022, 379, 23.40, 61.00
12:44:17, 29-6-2022, 380, 23.40, 61.00
12:44:18, 29-6-2022, 378, 23.40, 61.00
12:44:20, 29-6-2022, 377, 23.40, 61.00
12:44:21, 29-6-2022, 378, 23.40, 61.00
12:44:22, 29-6-2022, 379, 23.40, 61.00
12:44:23, 29-6-2022, 378, 23.40, 61.00
12:44:25, 29-6-2022, 377, 23.40, 61.00
12:44:26, 29-6-2022, 377, 23.40, 61.00
12:44:27, 29-6-2022, 378, 23.40, 61.00
12:44:28, 29-6-2022, 378, 23.40, 61.00
12:44:30, 29-6-2022, 377, 23.40, 61.00
12:44:31, 29-6-2022, 377, 23.40, 61.00
12:44:32, 29-6-2022, 378, 23.40, 61.00
12:44:33, 29-6-2022, 379, 23.40, 61.00
12:44:34, 29-6-2022, 377, 23.40, 61.00
12:44:36, 29-6-2022, 378, 23.40, 60.00
12:44:37, 29-6-2022, 379, 23.40, 60.00
12:44:38, 29-6-2022, 379, 23.40, 60.00
12:44:39, 29-6-2022, 378, 23.40, 60.00
12:44:41, 29-6-2022, 377, 23.40, 60.00
12:44:42, 29-6-2022, 378, 23.40, 60.00
12:44:43, 29-6-2022, 379, 23.40, 60.00
12:44:44, 29-6-2022, 379, 23.40, 60.00
12:44:46, 29-6-2022, 378, 23.40, 60.00
12:44:47, 29-6-2022, 377, 23.40, 60.00
12:44:48, 29-6-2022, 378, 23.40, 60.00
12:44:49, 29-6-2022, 379, 23.40, 60.00
12:44:50, 29-6-2022, 378, 23.40, 60.00
12:44:52, 29-6-2022, 378, 23.40, 60.00
12:44:53, 29-6-2022, 378, 23.40, 60.00
12:44:54, 29-6-2022, 379, 23.40, 60.00
12:44:55, 29-6-2022, 378, 23.40, 60.00
12:44:57, 29-6-2022, 377, 23.40, 60.00
12:44:58, 29-6-2022, 378, 23.40, 60.00
12:44:59, 29-6-2022, 378, 23.40, 60.00
12:45:00, 29-6-2022, 379, 23.40, 60.00
12:45:02, 29-6-2022, 378, 23.40, 60.00
12:45:03, 29-6-2022, 377, 23.40, 60.00
12:45:04, 29-6-2022, 378, 23.40, 60.00
12:45:05, 29-6-2022, 379, 23.40, 60.00
12:45:06, 29-6-2022, 378, 23.40, 60.00
12:45:08, 29-6-2022, 377, 23.40, 60.00
12:45:09, 29-6-2022, 377, 23.40, 60.00
12:45:10, 29-6-2022, 379, 23.40, 60.00
12:45:11, 29-6-2022, 379, 23.40, 60.00
12:45:13, 29-6-2022, 378, 23.40, 60.00
12:45:14, 29-6-2022, 377, 23.40, 60.00
12:45:15, 29-6-2022, 378, 23.40, 60.00
12:45:16, 29-6-2022, 379, 23.40, 60.00
12:45:18, 29-6-2022, 379, 23.40, 60.00
12:45:19, 29-6-2022, 378, 23.40, 60.00
