Time, Date, light, temperature, humidity
13:51:50, 29-6-2022, 374, 24.40, 52.00
13:51:51, 29-6-2022, 376, 24.40, 52.00
13:51:52, 29-6-2022, 377, 24.40, 57.00
13:51:54, 29-6-2022, 388, 24.40, 57.00
13:51:55, 29-6-2022, 390, 24.40, 55.00
13:51:56, 29-6-2022, 391, 24.40, 55.00
13:51:57, 29-6-2022, 390, 24.40, 55.00
13:51:58, 29-6-2022, 389, 24.40, 55.00
13:52:00, 29-6-2022, 389, 24.40, 55.00
13:52:01, 29-6-2022, 389, 24.40, 55.00
13:52:02, 29-6-2022, 388, 24.40, 55.00
13:52:03, 29-6-2022, 384, 24.40, 55.00
13:52:05, 29-6-2022, 380, 24.40, 55.00
13:52:06, 29-6-2022, 380, 24.40, 55.00
13:52:07, 29-6-2022, 382, 24.40, 55.00
13:52:08, 29-6-2022, 384, 24.40, 55.00
13:52:10, 29-6-2022, 383, 24.40, 55.00
13:52:11, 29-6-2022, 371, 24.40, 55.00
13:52:12, 29-6-2022, 384, 24.40, 55.00
13:52:13, 29-6-2022, 384, 24.40, 55.00
13:52:15, 29-6-2022, 384, 24.40, 55.00
13:52:16, 29-6-2022, 386, 24.40, 55.00
13:52:17, 29-6-2022, 383, 24.40, 55.00
13:52:18, 29-6-2022, 380, 24.40, 55.00
13:52:19, 29-6-2022, 380, 24.50, 55.00
13:52:21, 29-6-2022, 380, 24.50, 55.00
13:52:22, 29-6-2022, 379, 24.50, 55.00
13:52:23, 29-6-2022, 381, 24.50, 55.00
13:52:24, 29-6-2022, 383, 24.50, 55.00
13:52:26, 29-6-2022, 380, 24.50, 55.00
13:52:27, 29-6-2022, 377, 24.50, 55.00
13:52:28, 29-6-2022, 377, 24.50, 55.00
13:52:29, 29-6-2022, 379, 24.50, 55.00
13:52:31, 29-6-2022, 379, 24.50, 55.00
13:52:32, 29-6-2022, 378, 24.50, 55.00
13:52:33, 29-6-2022, 379, 24.50, 55.00
13:52:34, 29-6-2022, 382, 24.50, 55.00
13:52:35, 29-6-2022, 384, 24.50, 55.00
13:52:37, 29-6-2022, 382, 24.50, 55.00
13:52:38, 29-6-2022, 381, 24.50, 55.00
13:52:39, 29-6-2022, 382, 24.50, 55.00
13:52:40, 29-6-2022, 379, 24.50, 55.00
13:52:42, 29-6-2022, 378, 24.50, 55.00
13:52:43, 29-6-2022, 377, 24.50, 55.00
13:52:44, 29-6-2022, 377, 24.40, 55.00
13:52:45, 29-6-2022, 377, 24.40, 55.00
13:52:47, 29-6-2022, 378, 24.50, 55.00
13:52:48, 29-6-2022, 378, 24.50, 55.00
13:52:49, 29-6-2022, 378, 24.50, 55.00
13:52:50, 29-6-2022, 378, 24.50, 55.00
13:52:51, 29-6-2022, 379, 24.50, 55.00
13:52:53, 29-6-2022, 377, 24.50, 55.00
13:52:54, 29-6-2022, 375, 24.50, 55.00
13:52:55, 29-6-2022, 369, 24.50, 55.00
13:52:56, 29-6-2022, 370, 24.50, 55.00
13:52:58, 29-6-2022, 371, 24.50, 55.00
13:52:59, 29-6-2022, 373, 24.50, 55.00
13:53:00, 29-6-2022, 372, 24.50, 55.00
13:53:01, 29-6-2022, 380, 24.50, 55.00
13:53:03, 29-6-2022, 378, 24.50, 55.00
13:53:04, 29-6-2022, 379, 24.50, 55.00
13:53:05, 29-6-2022, 384, 24.50, 55.00
13:53:06, 29-6-2022, 385, 24.50, 54.00
13:53:07, 29-6-2022, 383, 24.50, 54.00
13:53:09, 29-6-2022, 387, 24.50, 54.00
13:53:10, 29-6-2022, 386, 24.50, 54.00
13:53:11, 29-6-2022, 386, 24.50, 54.00
13:53:12, 29-6-2022, 387, 24.50, 54.00
13:53:14, 29-6-2022, 388, 24.50, 54.00
13:53:15, 29-6-2022, 389, 24.50, 54.00
13:53:16, 29-6-2022, 388, 24.50, 54.00
13:53:17, 29-6-2022, 385, 24.50, 54.00
13:53:19, 29-6-2022, 383, 24.50, 54.00
13:53:20, 29-6-2022, 381, 24.50, 54.00
13:53:21, 29-6-2022, 381, 24.50, 54.00
13:53:22, 29-6-2022, 382, 24.50, 54.00
13:53:23, 29-6-2022, 384, 24.50, 54.00
13:53:25, 29-6-2022, 385, 24.50, 54.00
13:53:26, 29-6-2022, 389, 24.50, 54.00
13:53:27, 29-6-2022, 391, 24.50, 54.00
13:53:28, 29-6-2022, 392, 24.50, 54.00
13:53:30, 29-6-2022, 391, 24.50, 54.00
13:53:31, 29-6-2022, 390, 24.50, 54.00
13:53:32, 29-6-2022, 389, 24.50, 54.00
13:53:33, 29-6-2022, 388, 24.50, 54.00
13:53:35, 29-6-2022, 386, 24.50, 54.00
13:53:36, 29-6-2022, 386, 24.50, 54.00
13:53:37, 29-6-2022, 389, 24.50, 54.00
13:53:38, 29-6-2022, 391, 24.50, 54.00
13:53:39, 29-6-2022, 391, 24.50, 54.00
13:53:41, 29-6-2022, 392, 24.50, 54.00
13:53:42, 29-6-2022, 392, 24.50, 54.00
13:53:43, 29-6-2022, 393, 24.50, 54.00
13:53:44, 29-6-2022, 392, 24.50, 54.00
13:53:46, 29-6-2022, 391, 24.50, 54.00
13:53:47, 29-6-2022, 392, 24.50, 54.00
