Time, Date, light, temperature, humidity
13:35:23, 29-6-2022, 362, 24.10, 54.00
13:35:24, 29-6-2022, 364, 24.10, 54.00
13:35:25, 29-6-2022, 366, 24.10, 59.00
13:35:27, 29-6-2022, 366, 24.10, 59.00
13:35:28, 29-6-2022, 365, 24.10, 57.00
13:35:29, 29-6-2022, 361, 24.10, 57.00
13:35:30, 29-6-2022, 365, 24.10, 57.00
13:35:31, 29-6-2022, 363, 24.10, 57.00
13:35:33, 29-6-2022, 363, 24.10, 57.00
13:35:34, 29-6-2022, 368, 24.10, 57.00
13:35:35, 29-6-2022, 365, 24.10, 57.00
13:35:36, 29-6-2022, 366, 24.10, 57.00
13:35:38, 29-6-2022, 364, 24.10, 57.00
13:35:39, 29-6-2022, 341, 24.10, 57.00
13:35:40, 29-6-2022, 360, 24.10, 57.00
13:35:41, 29-6-2022, 365, 24.10, 57.00
13:35:43, 29-6-2022, 347, 24.10, 57.00
13:35:44, 29-6-2022, 341, 24.10, 57.00
13:35:45, 29-6-2022, 353, 24.10, 57.00
13:35:46, 29-6-2022, 352, 24.10, 57.00
13:35:47, 29-6-2022, 361, 24.10, 57.00
13:35:49, 29-6-2022, 358, 24.10, 57.00
13:35:50, 29-6-2022, 356, 24.10, 57.00
13:35:51, 29-6-2022, 354, 24.10, 57.00
13:35:52, 29-6-2022, 355, 24.20, 57.00
13:35:54, 29-6-2022, 356, 24.20, 57.00
13:35:55, 29-6-2022, 356, 24.20, 57.00
13:35:56, 29-6-2022, 369, 24.20, 57.00
13:35:57, 29-6-2022, 368, 24.20, 57.00
13:35:59, 29-6-2022, 369, 24.20, 57.00
13:36:00, 29-6-2022, 369, 24.20, 56.00
13:36:01, 29-6-2022, 369, 24.20, 56.00
13:36:02, 29-6-2022, 368, 24.20, 56.00
13:36:03, 29-6-2022, 369, 24.20, 56.00
13:36:05, 29-6-2022, 369, 24.20, 56.00
13:36:06, 29-6-2022, 368, 24.20, 56.00
13:36:07, 29-6-2022, 369, 24.20, 56.00
13:36:08, 29-6-2022, 370, 24.20, 56.00
13:36:10, 29-6-2022, 368, 24.20, 56.00
13:36:11, 29-6-2022, 369, 24.20, 56.00
13:36:12, 29-6-2022, 370, 24.20, 56.00
13:36:13, 29-6-2022, 369, 24.20, 56.00
13:36:15, 29-6-2022, 368, 24.20, 56.00
13:36:16, 29-6-2022, 368, 24.20, 56.00
13:36:17, 29-6-2022, 369, 24.20, 56.00
13:36:18, 29-6-2022, 369, 24.20, 56.00
13:36:19, 29-6-2022, 368, 24.20, 56.00
13:36:21, 29-6-2022, 368, 24.20, 56.00
13:36:22, 29-6-2022, 369, 24.20, 56.00
13:36:23, 29-6-2022, 366, 24.20, 56.00
13:36:24, 29-6-2022, 366, 24.20, 56.00
13:36:26, 29-6-2022, 367, 24.20, 56.00
13:36:27, 29-6-2022, 369, 24.20, 56.00
13:36:28, 29-6-2022, 369, 24.20, 56.00
13:36:29, 29-6-2022, 368, 24.20, 56.00
13:36:31, 29-6-2022, 368, 24.20, 56.00
13:36:32, 29-6-2022, 369, 24.20, 56.00
13:36:33, 29-6-2022, 369, 24.20, 56.00
13:36:34, 29-6-2022, 368, 24.20, 56.00
13:36:35, 29-6-2022, 369, 24.20, 56.00
13:36:37, 29-6-2022, 366, 24.20, 56.00
13:36:38, 29-6-2022, 368, 24.20, 56.00
13:36:39, 29-6-2022, 369, 24.20, 56.00
13:36:40, 29-6-2022, 370, 24.20, 56.00
13:36:42, 29-6-2022, 369, 24.20, 56.00
13:36:43, 29-6-2022, 368, 24.20, 56.00
13:36:44, 29-6-2022, 369, 24.20, 56.00
13:36:45, 29-6-2022, 370, 24.20, 56.00
13:36:47, 29-6-2022, 369, 24.20, 56.00
13:36:48, 29-6-2022, 368, 24.20, 56.00
13:36:49, 29-6-2022, 369, 24.20, 56.00
13:36:50, 29-6-2022, 362, 24.20, 56.00
13:36:51, 29-6-2022, 361, 24.20, 56.00
13:36:53, 29-6-2022, 360, 24.20, 56.00
13:36:54, 29-6-2022, 361, 24.20, 56.00
13:36:55, 29-6-2022, 362, 24.20, 56.00
13:36:56, 29-6-2022, 361, 24.20, 56.00
13:36:58, 29-6-2022, 362, 24.20, 56.00
13:36:59, 29-6-2022, 362, 24.20, 56.00
13:37:00, 29-6-2022, 360, 24.20, 56.00
13:37:01, 29-6-2022, 361, 24.20, 56.00
13:37:03, 29-6-2022, 361, 24.20, 56.00
13:37:04, 29-6-2022, 360, 24.20, 56.00
13:37:05, 29-6-2022, 360, 24.20, 56.00
13:37:06, 29-6-2022, 360, 24.30, 56.00
13:37:07, 29-6-2022, 361, 24.30, 56.00
13:37:09, 29-6-2022, 360, 24.30, 56.00
13:37:10, 29-6-2022, 359, 24.30, 56.00
13:37:11, 29-6-2022, 360, 24.30, 56.00
13:37:12, 29-6-2022, 360, 24.30, 56.00
13:37:14, 29-6-2022, 359, 24.30, 56.00
13:37:15, 29-6-2022, 361, 24.30, 56.00
13:37:16, 29-6-2022, 360, 24.30, 56.00
13:37:17, 29-6-2022, 358, 24.30, 56.00
13:37:19, 29-6-2022, 368, 24.30, 56.00
13:37:20, 29-6-2022, 365, 24.30, 56.00
