Time, Date, light, temperature, humidity
13:28:49, 30-6-2022, 420, 26.10, 52.00
13:28:50, 30-6-2022, 411, 26.10, 52.00
13:28:51, 30-6-2022, 386, 26.10, 56.00
13:28:53, 30-6-2022, 371, 26.10, 56.00
13:28:54, 30-6-2022, 392, 26.10, 55.00
13:28:55, 30-6-2022, 389, 26.10, 55.00
13:28:56, 30-6-2022, 379, 26.10, 54.00
13:28:57, 30-6-2022, 388, 26.10, 54.00
13:28:59, 30-6-2022, 387, 26.10, 54.00
13:29:00, 30-6-2022, 388, 26.10, 54.00
13:29:01, 30-6-2022, 392, 26.10, 55.00
13:29:02, 30-6-2022, 392, 26.10, 55.00
13:29:04, 30-6-2022, 390, 26.10, 55.00
13:29:05, 30-6-2022, 391, 26.10, 55.00
13:29:06, 30-6-2022, 391, 26.10, 55.00
13:29:07, 30-6-2022, 389, 26.10, 55.00
13:29:09, 30-6-2022, 390, 26.10, 54.00
13:29:10, 30-6-2022, 390, 26.10, 54.00
13:29:11, 30-6-2022, 380, 26.00, 54.00
13:29:12, 30-6-2022, 382, 26.00, 54.00
13:29:14, 30-6-2022, 385, 26.00, 55.00
13:29:15, 30-6-2022, 385, 26.00, 55.00
13:29:17, 30-6-2022, 386, 26.00, 54.00
13:29:19, 30-6-2022, 385, 26.00, 54.00
13:29:20, 30-6-2022, 390, 26.00, 53.00
13:29:21, 30-6-2022, 391, 26.00, 53.00
13:29:22, 30-6-2022, 392, 25.90, 53.00
13:29:23, 30-6-2022, 390, 25.90, 53.00
13:29:25, 30-6-2022, 384, 25.90, 54.00
13:29:26, 30-6-2022, 388, 25.90, 54.00
13:29:27, 30-6-2022, 389, 25.80, 54.00
13:29:28, 30-6-2022, 394, 25.80, 54.00
13:29:30, 30-6-2022, 391, 25.80, 54.00
13:29:31, 30-6-2022, 392, 25.80, 54.00
13:29:32, 30-6-2022, 393, 25.80, 54.00
13:29:33, 30-6-2022, 392, 25.80, 54.00
13:29:35, 30-6-2022, 393, 25.70, 54.00
13:29:36, 30-6-2022, 392, 25.70, 54.00
13:29:37, 30-6-2022, 393, 25.70, 54.00
13:29:38, 30-6-2022, 392, 25.70, 54.00
13:29:39, 30-6-2022, 392, 25.70, 54.00
13:29:41, 30-6-2022, 394, 25.70, 54.00
13:29:42, 30-6-2022, 393, 25.70, 54.00
13:29:43, 30-6-2022, 384, 25.70, 54.00
13:29:44, 30-6-2022, 394, 25.60, 55.00
13:29:46, 30-6-2022, 393, 25.60, 55.00
13:29:47, 30-6-2022, 385, 25.60, 55.00
13:29:48, 30-6-2022, 385, 25.60, 55.00
13:29:49, 30-6-2022, 387, 25.60, 55.00
13:29:51, 30-6-2022, 391, 25.60, 55.00
13:29:52, 30-6-2022, 387, 25.50, 55.00
13:29:53, 30-6-2022, 389, 25.50, 55.00
13:29:54, 30-6-2022, 388, 25.50, 55.00
13:29:55, 30-6-2022, 380, 25.50, 55.00
13:29:57, 30-6-2022, 392, 25.40, 55.00
13:29:58, 30-6-2022, 386, 25.40, 55.00
13:29:59, 30-6-2022, 380, 25.40, 55.00
13:30:00, 30-6-2022, 385, 25.40, 55.00
13:30:02, 30-6-2022, 385, 25.40, 56.00
13:30:03, 30-6-2022, 387, 25.40, 56.00
13:30:04, 30-6-2022, 386, 25.40, 56.00
13:30:05, 30-6-2022, 387, 25.40, 56.00
13:30:07, 30-6-2022, 387, 25.30, 56.00
13:30:08, 30-6-2022, 388, 25.30, 56.00
13:30:09, 30-6-2022, 390, 25.30, 56.00
13:30:10, 30-6-2022, 388, 25.30, 56.00
13:30:11, 30-6-2022, 388, 25.30, 56.00
13:30:13, 30-6-2022, 387, 25.30, 56.00
13:30:14, 30-6-2022, 388, 25.30, 56.00
13:30:15, 30-6-2022, 388, 25.30, 56.00
13:30:16, 30-6-2022, 388, 25.20, 56.00
13:30:18, 30-6-2022, 387, 25.20, 56.00
13:30:19, 30-6-2022, 384, 25.20, 56.00
13:30:20, 30-6-2022, 386, 25.20, 56.00
13:30:21, 30-6-2022, 387, 25.20, 56.00
13:30:23, 30-6-2022, 388, 25.20, 56.00
13:30:24, 30-6-2022, 388, 25.20, 57.00
13:30:25, 30-6-2022, 388, 25.20, 57.00
13:30:26, 30-6-2022, 384, 25.20, 57.00
13:30:27, 30-6-2022, 385, 25.20, 57.00
13:30:29, 30-6-2022, 374, 25.10, 57.00
13:30:30, 30-6-2022, 385, 25.10, 57.00
13:30:31, 30-6-2022, 386, 25.10, 57.00
13:30:32, 30-6-2022, 383, 25.10, 57.00
13:30:34, 30-6-2022, 378, 25.10, 57.00
13:30:35, 30-6-2022, 388, 25.10, 57.00
13:30:36, 30-6-2022, 377, 25.10, 57.00
13:30:37, 30-6-2022, 373, 25.10, 57.00
13:30:39, 30-6-2022, 359, 25.10, 57.00
13:30:40, 30-6-2022, 359, 25.10, 57.00
13:30:41, 30-6-2022, 386, 25.00, 57.00
13:30:42, 30-6-2022, 380, 25.00, 57.00
13:30:44, 30-6-2022, 383, 25.00, 57.00
13:30:45, 30-6-2022, 388, 25.00, 57.00
13:30:46, 30-6-2022, 386, 25.00, 58.00
13:30:47, 30-6-2022, 388, 25.00, 58.00
13:30:48, 30-6-2022, 391, 24.90, 58.00
13:30:50, 30-6-2022, 391, 24.90, 58.00
13:30:51, 30-6-2022, 391, 24.90, 58.00
13:30:52, 30-6-2022, 388, 24.90, 58.00
13:30:53, 30-6-2022, 390, 24.90, 58.00
13:30:55, 30-6-2022, 380, 24.90, 58.00
13:30:56, 30-6-2022, 389, 24.90, 58.00
13:30:57, 30-6-2022, 385, 24.90, 58.00
13:30:58, 30-6-2022, 387, 24.90, 58.00
13:31:00, 30-6-2022, 382, 24.90, 58.00
13:31:01, 30-6-2022, 391, 24.90, 58.00
13:31:02, 30-6-2022, 388, 24.90, 58.00
13:31:03, 30-6-2022, 377, 24.80, 58.00
13:31:04, 30-6-2022, 386, 24.80, 58.00
13:31:06, 30-6-2022, 380, 24.80, 58.00
13:31:07, 30-6-2022, 381, 24.80, 58.00
13:31:08, 30-6-2022, 358, 24.80, 58.00
13:31:09, 30-6-2022, 377, 24.80, 58.00
13:31:11, 30-6-2022, 386, 24.80, 58.00
13:31:12, 30-6-2022, 386, 24.80, 58.00
13:31:13, 30-6-2022, 385, 24.80, 58.00
13:31:14, 30-6-2022, 388, 24.80, 58.00
13:31:16, 30-6-2022, 385, 24.80, 59.00
13:31:17, 30-6-2022, 385, 24.80, 59.00
13:31:18, 30-6-2022, 387, 24.80, 59.00
13:31:19, 30-6-2022, 386, 24.80, 59.00
13:31:20, 30-6-2022, 387, 24.70, 59.00
13:31:22, 30-6-2022, 387, 24.70, 59.00
13:31:23, 30-6-2022, 387, 24.70, 59.00
13:31:24, 30-6-2022, 387, 24.70, 59.00
13:31:25, 30-6-2022, 375, 24.70, 59.00
13:31:27, 30-6-2022, 368, 24.70, 59.00
