11:55:58 29-6-2022, 371, 23.00, 59.00
11:55:59 29-6-2022, 373, 23.00, 59.00
11:56:00 29-6-2022, 373, 22.90, 65.00
11:56:01 29-6-2022, 374, 22.90, 65.00
11:56:03 29-6-2022, 375, 22.90, 63.00
11:56:04 29-6-2022, 376, 22.90, 63.00
11:56:05 29-6-2022, 375, 22.90, 63.00
11:56:06 29-6-2022, 376, 22.90, 63.00
11:56:07 29-6-2022, 376, 23.00, 63.00
11:56:09 29-6-2022, 375, 23.00, 63.00
11:56:10 29-6-2022, 376, 23.00, 63.00
11:56:11 29-6-2022, 375, 23.00, 63.00
11:56:12 29-6-2022, 373, 23.00, 63.00
11:56:14 29-6-2022, 374, 23.00, 63.00
11:56:15 29-6-2022, 375, 23.00, 63.00
11:56:16 29-6-2022, 373, 23.00, 63.00
11:56:17 29-6-2022, 374, 23.00, 63.00
11:56:19 29-6-2022, 374, 23.00, 63.00
11:56:20 29-6-2022, 373, 23.00, 63.00
11:56:21 29-6-2022, 372, 23.00, 63.00
11:56:22 29-6-2022, 373, 23.00, 63.00
11:56:23 29-6-2022, 372, 23.00, 63.00
11:56:25 29-6-2022, 371, 23.00, 63.00
11:56:26 29-6-2022, 371, 23.00, 63.00
11:56:27 29-6-2022, 372, 23.00, 63.00
11:56:28 29-6-2022, 371, 23.00, 63.00
11:56:30 29-6-2022, 371, 23.00, 63.00
11:56:31 29-6-2022, 375, 23.00, 63.00
11:56:32 29-6-2022, 375, 23.00, 63.00
11:56:33 29-6-2022, 372, 23.00, 63.00
11:56:35 29-6-2022, 374, 23.00, 63.00
11:56:36 29-6-2022, 373, 23.00, 63.00
11:56:37 29-6-2022, 373, 23.00, 63.00
11:56:38 29-6-2022, 373, 23.00, 63.00
11:56:39 29-6-2022, 372, 23.00, 63.00
11:56:41 29-6-2022, 372, 23.00, 63.00
11:56:42 29-6-2022, 373, 23.00, 63.00
11:56:43 29-6-2022, 373, 23.00, 63.00
11:56:44 29-6-2022, 372, 23.00, 63.00
11:56:46 29-6-2022, 373, 23.00, 63.00
11:56:47 29-6-2022, 373, 23.00, 63.00
11:56:48 29-6-2022, 373, 23.00, 63.00
11:56:49 29-6-2022, 372, 23.00, 63.00
11:56:51 29-6-2022, 373, 23.00, 63.00
11:56:52 29-6-2022, 374, 23.10, 63.00
11:56:53 29-6-2022, 373, 23.10, 63.00
11:56:54 29-6-2022, 372, 23.10, 63.00
11:56:55 29-6-2022, 373, 23.10, 63.00
11:56:57 29-6-2022, 375, 23.10, 63.00
11:56:58 29-6-2022, 366, 23.10, 63.00
11:56:59 29-6-2022, 61, 23.10, 63.00
11:57:00 29-6-2022, 42, 23.10, 63.00
11:57:02 29-6-2022, 83, 23.10, 63.00
11:57:03 29-6-2022, 29, 23.10, 63.00
11:57:04 29-6-2022, 275, 23.10, 63.00
11:57:05 29-6-2022, 276, 23.10, 63.00
